combined,negative,neutral,positive,inc/dec
-0.3612,0.102,0.898,0.0,2.0
0.16486666666666666,0.08933333333333333,0.6986666666666667,0.212,2.0
0.5106,0.055,0.769,0.176,2.0
0.2663,0.0,0.9159999999999999,0.084,2.0
0.4141333333333333,0.0,0.6303333333333333,0.36966666666666664,1.0
0.8442,0.046,0.739,0.214,2.0
-0.06570000000000001,0.22453846153846155,0.558076923076923,0.21746153846153846,2.0
0.08832142857142856,0.15564285714285714,0.7177857142857142,0.1265,2.0
0.1340388888888889,0.07983333333333334,0.6580555555555555,0.26211111111111113,0.0
0.0,0.0,1.0,0.0,0.0
0.17,0.0,0.778,0.222,2.0
0.31593125,0.031125,0.7279375,0.2409375,0.0
0.37739999999999996,0.0,0.2,0.8,2.0
0.37303157894736844,0.005210526315789474,0.6477368421052632,0.3470526315789474,2.0
0.035580000000000014,0.045200000000000004,0.905,0.0498,2.0
0.025099999999999997,0.0365,0.7775000000000001,0.186,2.0
0.15458260869565218,0.05747826086956522,0.7573478260869565,0.18517391304347824,0.0
0.27700833333333336,0.035583333333333335,0.6725,0.29191666666666666,0.0
0.3727333333333333,0.12033333333333333,0.62,0.25966666666666666,2.0
0.31761999999999996,0.0318,0.8538,0.11439999999999999,2.0
0.1619,0.0558,0.7173999999999999,0.2266,0.0
0.38588333333333336,0.03166666666666667,0.6206666666666667,0.3478333333333334,0.0
0.7065,0.0,0.622,0.378,1.0
0.09721538461538462,0.0,0.8803076923076922,0.1196923076923077,2.0
0.21051111111111112,0.012222222222222223,0.8482222222222222,0.13955555555555554,0.0
0.03675,0.13069999999999998,0.67,0.1994,2.0
0.23244285714285715,0.029464285714285714,0.7504285714285714,0.22007142857142856,0.0
0.26048709677419357,0.048,0.583258064516129,0.3687741935483871,0.0
0.6908,0.0,0.801,0.199,2.0
-0.13015000000000002,0.0795,0.8009999999999999,0.1195,2.0
0.07136666666666668,0.05366666666666667,0.7763333333333334,0.17,0.0
0.1806,0.0,0.722,0.278,1.0
0.0909857142857143,0.0,0.9032857142857144,0.09671428571428572,0.0
0.68415,0.026,0.5885,0.3855,0.0
-0.10072727272727273,0.08613636363636364,0.8687272727272728,0.045136363636363634,0.0
-0.10794999999999999,0.11225,0.837,0.05075,2.0
0.06798378378378378,0.09502702702702703,0.7028378378378378,0.20216216216216218,1.0
0.16623333333333334,0.0,0.8929999999999999,0.10699999999999998,0.0
0.15293333333333334,0.0,0.6666666666666666,0.3333333333333333,0.0
0.0,0.0234,0.953,0.0234,0.0
0.02066,0.063,0.8852,0.0518,0.0
0.7906,0.0,0.5,0.5,0.0
-0.012466666666666668,0.1300952380952381,0.686952380952381,0.18295238095238095,2.0
0.31589999999999996,0.014799999999999999,0.8164,0.1686,2.0
0.15184347826086955,0.06495652173913044,0.6865217391304348,0.2484782608695652,2.0
0.2842,0.218,0.128,0.6539999999999999,2.0
0.2416,0.03933333333333333,0.8866666666666667,0.074,0.0
0.10296666666666666,0.0,0.5,0.5,0.0
0.0,0.0,1.0,0.0,2.0
0.029299999999999993,0.093,0.8526,0.054400000000000004,0.0
-0.0313125,0.071375,0.8086249999999999,0.12012499999999998,2.0
0.26699473684210523,0.014842105263157896,0.7039473684210527,0.28121052631578947,2.0
0.17335714285714285,0.0,0.8491428571428571,0.15085714285714286,0.0
0.023633333333333322,0.07933333333333333,0.7919999999999999,0.12866666666666668,1.0
0.3296818181818182,0.05018181818181819,0.7592727272727273,0.19063636363636363,0.0
0.1802181818181818,0.006454545454545454,0.8378181818181818,0.15563636363636363,1.0
-0.01939333333333333,0.08,0.8231333333333333,0.09686666666666667,0.0
0.0,0.0,1.0,0.0,0.0
0.1435142857142857,0.062,0.6232857142857142,0.3147142857142858,0.0
0.2786666666666667,0.0,0.7786666666666667,0.22133333333333335,0.0
-0.025018181818181818,0.108,0.7235454545454545,0.16845454545454544,2.0
0.1478,0.0,0.9498333333333333,0.050166666666666665,0.0
0.11887500000000001,0.0,0.93775,0.06225,0.0
0.3814,0.028857142857142856,0.6882857142857143,0.28285714285714286,0.0
0.6185499999999999,0.0,0.641,0.359,0.0
-0.07114999999999999,0.1405,0.6075,0.25175,0.0
0.13074285714285713,0.033428571428571426,0.5982857142857142,0.36828571428571427,0.0
0.40735000000000005,0.0,0.565,0.435,2.0
0.229225,0.017166666666666667,0.7193333333333333,0.2635,0.0
0.1779,0.156,0.638,0.206,2.0
0.26016666666666666,0.06733333333333334,0.5,0.4326666666666667,0.0
0.0,0.0,1.0,0.0,0.0
0.11791176470588237,0.022705882352941176,0.7475294117647059,0.22976470588235295,2.0
0.0559125,0.035125,0.851375,0.1135,2.0
0.2516555555555555,0.003666666666666667,0.7397777777777779,0.20099999999999998,2.0
0.1294,0.04933333333333333,0.8916666666666666,0.059,0.0
0.1980578947368421,0.07426315789473685,0.7293684210526316,0.19647368421052633,2.0
0.24403333333333332,0.030333333333333334,0.5186666666666667,0.451,0.0
0.36042,0.0062,0.7292,0.2646,0.0
0.07655,0.0735,0.8335,0.0935,2.0
-0.08734285714285715,0.14114285714285715,0.6368571428571429,0.222,0.0
0.54874,0.04,0.6436,0.31639999999999996,0.0
-0.10302499999999999,0.11699999999999999,0.78225,0.10074999999999999,0.0
0.26324444444444445,0.018111111111111113,0.8555555555555556,0.12633333333333333,1.0
0.606,0.0,0.7635000000000001,0.23650000000000002,0.0
0.09264285714285715,0.028571428571428574,0.9025714285714285,0.06885714285714285,2.0
0.04507499999999999,0.101,0.57725,0.322,2.0
-0.148,0.0775,0.9225,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.44595,0.018,0.623875,0.358125,2.0
-0.6705,0.187,0.752,0.062,2.0
-0.24695,0.222,0.778,0.0,0.0
0.18727142857142856,0.053285714285714283,0.7861428571428571,0.16042857142857142,0.0
0.473675,0.0,0.534,0.46599999999999997,2.0
0.15095999999999998,0.0134,0.7626,0.2242,2.0
0.06058571428571429,0.06385714285714286,0.8364285714285715,0.09971428571428571,0.0
0.0386,0.1895,0.658,0.1525,2.0
0.0063499999999999945,0.07869999999999999,0.8426,0.07869999999999999,2.0
0.35355000000000003,0.040249999999999994,0.73175,0.228,2.0
0.12084848484848484,0.06566666666666666,0.6237878787878788,0.28024242424242424,2.0
-0.059199999999999996,0.1048,0.8952,0.0,0.0
0.03210000000000001,0.10840000000000001,0.7776,0.11400000000000002,2.0
-0.040414285714285715,0.08671428571428572,0.8524285714285715,0.06085714285714285,2.0
0.12513333333333332,0.043333333333333335,0.785,0.17166666666666666,0.0
0.028950000000000004,0.047,0.8515,0.10175000000000001,0.0
0.21230000000000002,0.0,0.922,0.078,0.0
0.263225,0.08875,0.7525,0.15875,2.0
0.20879411764705882,0.057705882352941176,0.7055882352941176,0.2366470588235294,2.0
-0.08215,0.0763,0.8613,0.0624,2.0
0.172795,0.012425,0.840025,0.14755000000000001,2.0
0.16182,0.0372,0.7249000000000001,0.2379,2.0
-0.008108333333333334,0.07325,0.7529166666666667,0.17383333333333337,2.0
0.05921666666666667,0.07933333333333334,0.8205,0.10016666666666667,2.0
0.17929090909090908,0.06709090909090909,0.6949090909090909,0.238,0.0
0.43825000000000003,0.0,0.73175,0.26825,2.0
0.5334333333333333,0.0,0.5816666666666667,0.4183333333333333,0.0
0.2226,0.04828571428571428,0.7365714285714285,0.21514285714285714,2.0
0.221875,0.199,0.64575,0.15525,0.0
0.4472666666666667,0.04766666666666666,0.4971666666666666,0.45516666666666666,2.0
0.0,0.0,1.0,0.0,0.0
0.24577647058823532,0.039882352941176466,0.7172941176470587,0.24288235294117644,0.0
0.16884999999999997,0.16666666666666666,0.7538333333333332,0.0795,0.0
0.1453590909090909,0.09527272727272727,0.6670909090909091,0.19218181818181818,0.0
0.06147777777777777,0.08144444444444444,0.5588888888888889,0.3596666666666667,2.0
0.24622222222222223,0.0,0.7272222222222222,0.2727777777777778,2.0
0.24974999999999997,0.0,0.69925,0.30075,0.0
0.5514,0.0,0.7520000000000001,0.248,2.0
0.2428533333333333,0.0342,0.7624666666666666,0.20333333333333334,2.0
0.025733333333333334,0.0,0.8116666666666666,0.18833333333333332,2.0
0.23078333333333334,0.020833333333333332,0.6215,0.35766666666666663,2.0
0.3062,0.0,0.881,0.119,0.0
0.16250666666666666,0.0524,0.8523333333333334,0.09526666666666667,2.0
0.21907500000000002,0.040625,0.8043750000000001,0.155,2.0
0.1168,0.0,0.8166666666666668,0.18333333333333335,0.0
0.2774666666666667,0.010666666666666666,0.6493333333333333,0.34,2.0
0.319,0.102,0.589,0.309,0.0
0.0014363636363636397,0.12563636363636366,0.6937272727272727,0.18063636363636365,2.0
0.0,0.0,1.0,0.0,2.0
0.074925,0.0,0.93825,0.06175,2.0
0.14284,0.2226,0.6892,0.088,0.0
0.15448235294117646,0.06488235294117647,0.6849999999999999,0.2501176470588235,2.0
0.0,0.0,1.0,0.0,0.0
0.1806,0.0,0.9359999999999999,0.064,2.0
0.022250000000000006,0.08299999999999999,0.8775000000000001,0.0395,0.0
0.17390000000000003,0.0,0.743,0.257,0.0
0.13048,0.04,0.8426,0.11739999999999999,0.0
0.1917230769230769,0.047384615384615386,0.8487692307692308,0.10392307692307692,2.0
0.30346666666666666,0.021333333333333333,0.7136190476190476,0.26504761904761903,0.0
0.0,0.0,1.0,0.0,2.0
0.15445,0.0,0.9445,0.0555,2.0
0.37060000000000004,0.08166666666666667,0.714,0.2041666666666667,0.0
-0.06363333333333336,0.076,0.8490000000000001,0.075,0.0
0.30319999999999997,0.024666666666666667,0.676,0.29933333333333334,2.0
0.15346153846153848,0.046,0.6773461538461538,0.23819230769230768,0.0
0.4274,0.0,0.4323333333333333,0.5676666666666667,0.0
0.23378947368421055,0.08310526315789474,0.6730526315789473,0.2438421052631579,2.0
0.13704545454545453,0.019181818181818182,0.6999090909090909,0.2809090909090909,0.0
0.39996666666666664,0.0595,0.656,0.28450000000000003,2.0
0.7184,0.0,0.765,0.235,2.0
0.3083923076923077,0.023307692307692307,0.7256923076923077,0.251,0.0
0.0,0.0,1.0,0.0,0.0
0.16674444444444447,0.02,0.7205555555555555,0.2594444444444444,0.0
0.0,0.0,1.0,0.0,2.0
0.014566666666666653,0.15166666666666664,0.515,0.3333333333333333,0.0
0.14645714285714284,0.14285714285714285,0.608,0.24914285714285714,2.0
-0.074,0.0765,0.9235,0.0,0.0
0.2564285714285714,0.0,0.845,0.155,2.0
0.0,0.0,1.0,0.0,2.0
0.13746666666666668,0.028666666666666667,0.7873333333333333,0.18394444444444444,2.0
-0.148,0.262,0.738,0.0,2.0
0.23846666666666666,0.033,0.8032222222222223,0.16388888888888886,2.0
0.36979999999999996,0.02733333333333333,0.80475,0.16783333333333336,0.0
0.29295,0.0,0.5,0.5,0.0
0.6705,0.0,0.732,0.268,0.0
0.6249,0.169,0.494,0.337,2.0
0.296,0.0,0.0,1.0,0.0
0.2539,0.0,0.6803333333333333,0.31966666666666665,2.0
0.2899,0.1395,0.5185,0.34199999999999997,2.0
0.2913590909090909,0.019454545454545454,0.6982727272727273,0.2822727272727273,2.0
0.17,0.0,0.9165,0.0835,0.0
0.04634285714285713,0.09185714285714286,0.8181428571428572,0.09,0.0
0.11383333333333333,0.0,0.9524444444444443,0.04755555555555555,2.0
-0.059100000000000014,0.246,0.48650000000000004,0.2675,2.0
0.012379999999999992,0.0188,0.7812,0.2,2.0
0.39766666666666667,0.0,0.46166666666666667,0.5383333333333333,0.0
0.24915555555555555,0.013444444444444445,0.6303333333333333,0.3562222222222222,2.0
-0.22653333333333334,0.11733333333333333,0.8256666666666668,0.057,2.0
0.03824000000000001,0.1418,0.7368,0.1214,2.0
0.02406666666666667,0.11466666666666665,0.831,0.05433333333333334,0.0
-0.10223333333333334,0.15033333333333335,0.7753333333333333,0.07433333333333333,2.0
0.2191,0.0,0.756875,0.24312499999999998,2.0
0.21220454545454545,0.023863636363636365,0.729090909090909,0.24704545454545454,2.0
0.08439166666666666,0.02975,0.8534583333333333,0.11675,0.0
0.2096875,0.02,0.751,0.22899999999999998,2.0
0.086825,0.03475,0.74625,0.219,2.0
0.011720000000000008,0.016,0.8855999999999999,0.0984,2.0
0.1373818181818182,0.09090909090909091,0.664,0.24509090909090905,2.0
0.6563333333333333,0.04733333333333333,0.5033333333333333,0.44933333333333336,0.0
-0.09866666666666667,0.04833333333333333,0.9516666666666667,0.0,2.0
0.4393,0.066,0.511,0.423,2.0
0.26050769230769233,0.06546153846153846,0.6960384615384616,0.23853846153846153,0.0
0.30492857142857144,0.0,0.8885714285714286,0.11142857142857143,0.0
0.15472222222222223,0.04272222222222222,0.7436111111111111,0.21366666666666667,2.0
0.0,0.0,1.0,0.0,2.0
0.18683999999999998,0.0437,0.6136999999999999,0.3426,0.0
0.7096,0.147,0.518,0.335,2.0
0.3267166666666667,0.0,0.5615,0.2718333333333333,2.0
0.17081428571428572,0.10957142857142856,0.6542857142857142,0.23614285714285715,1.0
-0.1591,0.0865,0.9135,0.0,0.0
0.09591111111111111,0.02022222222222222,0.8242222222222222,0.15555555555555556,0.0
0.23953571428571427,0.013214285714285715,0.7678571428571429,0.219,2.0
0.29536666666666667,0.034333333333333334,0.8610000000000001,0.10466666666666667,2.0
0.32961428571428575,0.06078571428571428,0.7597857142857143,0.17935714285714285,0.0
0.15733333333333335,0.017666666666666667,0.8791666666666668,0.103,2.0
0.0,0.0,1.0,0.0,2.0
0.20452352941176472,0.03411764705882353,0.7044705882352941,0.20252941176470585,2.0
0.2331,0.019,0.8463333333333334,0.13466666666666668,2.0
0.0,0.0,1.0,0.0,0.0
0.19200714285714288,0.019357142857142857,0.8278571428571428,0.15278571428571427,1.0
0.3243,0.0,0.9359999999999999,0.064,2.0
0.04462857142857143,0.07785714285714286,0.8634285714285715,0.05871428571428572,0.0
0.36775833333333335,0.036833333333333336,0.586,0.37716666666666665,2.0
0.20500000000000002,0.10057142857142856,0.7000000000000001,0.19957142857142857,2.0
0.10963333333333335,0.030333333333333334,0.8193333333333334,0.15033333333333335,0.0
0.244825,0.051875000000000004,0.783625,0.1645,0.0
0.0,0.0,1.0,0.0,2.0
0.20483333333333334,0.04083333333333333,0.8016666666666667,0.1575,0.0
0.6249,0.0,0.631,0.369,0.0
-0.032174999999999995,0.25,0.5,0.25,0.0
0.2205,0.0,0.5622727272727274,0.4377272727272727,2.0
0.11711666666666666,0.13466666666666668,0.4506666666666667,0.4146666666666667,0.0
0.37883999999999995,0.041,0.7312000000000001,0.2278,2.0
0.12569999999999998,0.04128571428571428,0.6381428571428571,0.32057142857142856,2.0
0.11204,0.08006666666666666,0.6660666666666667,0.25386666666666663,2.0
0.041499999999999995,0.12985714285714287,0.5651428571428572,0.30514285714285716,2.0
0.3062,0.0,0.8865000000000001,0.1135,0.0
0.4215,0.0,0.92,0.08,2.0
0.4019,0.0,0.426,0.574,2.0
0.32366,0.0,0.5478,0.45220000000000005,2.0
0.2770846153846154,0.05384615384615384,0.6869230769230769,0.25923076923076926,2.0
0.1857,0.050243243243243245,0.7448378378378379,0.20489189189189191,0.0
0.91,0.0,0.148,0.852,2.0
-0.14218000000000003,0.0812,0.9064,0.0124,2.0
-0.128,0.273,0.727,0.0,0.0
0.423325,0.058,0.726,0.21575,0.0
0.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,2.0
0.41746666666666665,0.0,0.7793333333333333,0.22066666666666668,2.0
0.6078,0.0,0.6663333333333333,0.3336666666666666,2.0
0.3182,0.0,0.0,1.0,2.0
0.04176666666666665,0.069,0.8443333333333334,0.08666666666666667,0.0
0.34555,0.0,0.844,0.156,2.0
0.10430714285714286,0.12985714285714287,0.7187142857142856,0.15135714285714283,2.0
0.09205999999999999,0.0902,0.7161,0.1937,0.0
0.5106,0.035,0.873,0.092,0.0
0.33886666666666665,0.03516666666666667,0.7174166666666667,0.24741666666666665,0.0
0.7918499999999999,0.0,0.352,0.6479999999999999,2.0
-0.296,0.36,0.441,0.199,0.0
-0.2198,0.266,0.6345000000000001,0.0995,2.0
0.5719,0.0,0.448,0.552,2.0
-0.014024999999999982,0.3,0.55175,0.14825,0.0
0.3224,0.0684,0.671,0.2606,2.0
0.385375,0.022,0.611,0.367,0.0
0.10535555555555555,0.03944444444444444,0.7166666666666667,0.24388888888888888,2.0
0.24932000000000004,0.040600000000000004,0.5806,0.3786,2.0
0.16766666666666666,0.0426,0.8110666666666667,0.14626666666666666,0.0
0.7906,0.0,0.417,0.583,2.0
0.21128333333333335,0.11566666666666665,0.3196666666666667,0.5646666666666667,2.0
0.23714444444444446,0.0,0.8457777777777777,0.15422222222222223,2.0
0.14216666666666666,0.10046666666666666,0.7338666666666668,0.16566666666666668,1.0
-0.12055,0.0705,0.9295,0.0,2.0
0.3818,0.0,0.606,0.394,2.0
0.3861666666666667,0.048999999999999995,0.5713333333333334,0.3796666666666666,2.0
-0.18823333333333334,0.18700000000000003,0.754,0.059,0.0
0.38184,0.0522,0.37160000000000004,0.5762,2.0
0.30000000000000004,0.0,0.7236666666666668,0.2763333333333333,2.0
0.0,0.0,1.0,0.0,2.0
-0.8126,0.348,0.567,0.085,0.0
0.23835,0.0,0.9265,0.0735,2.0
0.0,0.0,1.0,0.0,2.0
0.16959285714285713,0.0,0.8092857142857143,0.1907142857142857,0.0
0.299525,0.0,0.7015,0.2985,0.0
0.014999999999999994,0.12933333333333333,0.6396666666666667,0.231,2.0
0.29523,0.0041,0.683,0.21280000000000002,0.0
0.237408,0.037079999999999995,0.6266,0.2964,0.0
0.3609,0.0,0.4633333333333334,0.20333333333333334,2.0
0.22317499999999998,0.02475,0.8140000000000001,0.16125,2.0
0.0,0.0,1.0,0.0,0.0
0.1928625,0.080625,0.754875,0.1645,0.0
-0.0211,0.0605,0.884,0.056,2.0
0.0718,0.07128571428571429,0.8485714285714286,0.08014285714285714,0.0
0.20095,0.0,0.5,0.5,2.0
0.0,0.0,1.0,0.0,2.0
0.4390666666666667,0.0,0.8330000000000001,0.167,0.0
0.1589,0.0,0.9396666666666667,0.06033333333333333,0.0
-0.22545,0.088,0.859,0.053,2.0
0.2006,0.0735,0.5845,0.3425,2.0
0.36486,0.08059999999999999,0.6774,0.2419,2.0
0.3404,0.0,0.864,0.136,2.0
0.11554,0.0586,0.836,0.1056,2.0
0.11459230769230769,0.05061538461538462,0.7812307692307693,0.16815384615384615,2.0
-0.068,0.1412,0.8588000000000001,0.0,2.0
0.14049999999999999,0.0,0.839,0.161,2.0
0.63695,0.0,0.3055,0.6945,2.0
0.00645,0.0,0.75,0.25,0.0
0.42115,0.0,0.517,0.483,2.0
0.22866363636363635,0.08418181818181818,0.7104545454545454,0.20536363636363636,2.0
0.21075,0.0565,0.8185,0.125,2.0
0.3612,0.0,0.615,0.385,0.0
-0.08504,0.0978,0.8688,0.0334,2.0
0.1927090909090909,0.08377272727272728,0.5515454545454546,0.36468181818181816,2.0
0.34403846153846157,0.03253846153846154,0.4719230769230769,0.49553846153846154,0.0
0.20095,0.0,0.5,0.5,2.0
0.1608388888888889,0.08766666666666667,0.7679444444444444,0.14444444444444446,2.0
-0.054266666666666664,0.15233333333333335,0.4483333333333333,0.3993333333333333,2.0
-0.4201,0.123,0.877,0.0,0.0
0.1355,0.06118421052631579,0.766921052631579,0.17189473684210527,0.0
0.22050000000000003,0.1425,0.7155,0.14200000000000002,0.0
0.22310243902439023,0.04568292682926829,0.7325609756097561,0.22178048780487805,0.0
0.5423,0.0,0.788,0.212,2.0
0.07176666666666665,0.251,0.601,0.148,2.0
0.30339999999999995,0.0,0.18866666666666665,0.8113333333333334,2.0
0.2627916666666667,0.004333333333333333,0.8130833333333333,0.18266666666666667,2.0
0.14049999999999999,0.0,0.6666666666666666,0.3333333333333333,2.0
0.765,0.0,0.377,0.623,2.0
0.15293333333333334,0.0,0.7999999999999999,0.19999999999999998,2.0
0.12208888888888889,0.036111111111111115,0.6305555555555555,0.3333333333333333,2.0
0.7614000000000001,0.0,0.4635,0.5365,0.0
0.29295,0.0,0.9339999999999999,0.066,2.0
0.12381666666666664,0.2115,0.553,0.23550000000000001,2.0
-0.041318181818181816,0.12045454545454545,0.7824545454545454,0.0970909090909091,2.0
0.3741833333333333,0.011500000000000002,0.7693333333333333,0.21916666666666665,0.0
0.6249,0.0,0.746,0.254,0.0
0.37565,0.031,0.8160000000000001,0.1525,0.0
0.0,0.0,1.0,0.0,0.0
-0.1318,0.132,0.8453333333333334,0.02266666666666667,2.0
0.08996666666666667,0.03172222222222222,0.8275,0.14077777777777778,0.0
0.20739999999999997,0.0,0.9219999999999999,0.07799999999999999,2.0
0.2694142857142857,0.025785714285714283,0.6840714285714286,0.2902142857142857,2.0
0.25145,0.03166666666666667,0.5876666666666667,0.38066666666666665,2.0
0.45236666666666664,0.0,0.59,0.41,0.0
0.248475,0.0,0.46975,0.53025,2.0
0.0,0.0,1.0,0.0,0.0
0.23401111111111111,0.0054444444444444445,0.7063333333333334,0.2881111111111111,0.0
0.31776,0.0,0.651,0.34900000000000003,2.0
0.07855555555555555,0.036555555555555556,0.7959999999999999,0.16744444444444442,2.0
0.0,0.0,1.0,0.0,0.0
0.129925,0.0,0.8355,0.1645,2.0
0.53996,0.0,0.6674,0.3326,2.0
0.072,0.052,0.8885000000000001,0.06,2.0
0.2755,0.0,0.768,0.232,2.0
0.13170625,0.029125,0.76175,0.209125,0.0
0.46005,0.0,0.796,0.204,2.0
0.22534,0.1004,0.7687999999999999,0.13040000000000002,2.0
0.550075,0.0045,0.732,0.26349999999999996,2.0
0.18470384615384614,0.11803846153846154,0.6521538461538461,0.2298076923076923,2.0
0.16076,0.0,0.6,0.4,0.0
0.1591,0.0,0.9405,0.0595,0.0
0.1307125,0.025437500000000002,0.735625,0.239,0.0
0.2529,0.0,0.6910000000000001,0.309,2.0
0.4228142857142857,0.02742857142857143,0.812142857142857,0.16028571428571428,0.0
0.9413,0.0,0.41,0.59,2.0
0.26134166666666664,0.06141666666666667,0.71125,0.22733333333333336,2.0
0.24287272727272724,0.041272727272727266,0.7280909090909091,0.23072727272727275,0.0
0.1831,0.03854545454545455,0.6858181818181818,0.2756363636363636,0.0
0.13435,0.032,0.7143333333333333,0.25366666666666665,2.0
0.4215,0.0,0.912,0.088,0.0
-0.268,0.2485,0.7235,0.028,2.0
0.0,0.0,1.0,0.0,0.0
0.29464999999999997,0.02925,0.8009999999999999,0.16999999999999998,2.0
0.179425,0.051500000000000004,0.720875,0.227625,2.0
0.5859,0.0,0.612,0.388,2.0
0.22490000000000002,0.04030769230769231,0.7214615384615384,0.23815384615384616,2.0
0.4019,0.0,0.0,1.0,0.0
0.18537692307692308,0.004538461538461538,0.909,0.08646153846153846,0.0
0.2023,0.0,0.833,0.167,0.0
0.11307142857142859,0.047999999999999994,0.8468571428571429,0.10514285714285714,2.0
0.32985,0.0,0.874,0.126,0.0
0.137,0.06539999999999999,0.7955,0.1391,2.0
0.1468,0.0,0.836,0.164,0.0
0.2791571428571428,0.061142857142857145,0.6202857142857142,0.31857142857142856,0.0
0.34085,0.0,0.58725,0.41275,0.0
0.2263,0.0,0.905,0.095,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.095,0.777,0.128,2.0
0.21685,0.011000000000000001,0.7233333333333333,0.26566666666666666,2.0
0.3612,0.0,0.938,0.062,2.0
0.25454166666666667,0.041166666666666664,0.69175,0.26691666666666664,2.0
0.6808,0.0,0.763,0.237,2.0
0.54442,0.037,0.681,0.2822,0.0
-0.395,0.087,0.913,0.0,0.0
0.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,0.0
-0.765,0.688,0.312,0.0,2.0
0.09198888888888888,0.04,0.7376666666666667,0.22233333333333333,0.0
-0.11006666666666666,0.06866666666666667,0.9096666666666667,0.021666666666666667,2.0
0.22841666666666663,0.05561111111111112,0.6483888888888889,0.296,2.0
0.331,0.0,0.8218333333333333,0.17816666666666667,0.0
-0.04324000000000001,0.1357,0.6531,0.2112,0.0
0.23152499999999998,0.08425,0.56025,0.3555,0.0
0.29087142857142856,0.015142857142857142,0.7380000000000001,0.24685714285714286,0.0
0.16207391304347826,0.05626086956521739,0.5716521739130435,0.3720869565217391,0.0
0.4037,0.0,0.7455,0.2545,0.0
0.22794999999999999,0.0415625,0.7500625,0.208375,0.0
-0.0440888888888889,0.08688888888888889,0.6946666666666667,0.21833333333333332,2.0
0.3349333333333333,0.022000000000000002,0.5456666666666666,0.4323333333333333,2.0
-0.005400000000000002,0.0785,0.63125,0.29025,2.0
0.2576,0.0615,0.6483333333333333,0.2901666666666667,0.0
-0.1682,0.371,0.629,0.0,2.0
0.13144666666666666,0.12613333333333332,0.6205333333333333,0.2534666666666667,2.0
0.307604347826087,0.03208695652173913,0.7345217391304347,0.23356521739130434,2.0
0.023183333333333323,0.074,0.8273333333333334,0.09866666666666668,2.0
0.31226000000000004,0.0738,0.7478,0.1784,0.0
0.13396666666666665,0.0,0.6666666666666666,0.3333333333333333,2.0
0.0129,0.0,0.5,0.5,0.0
0.21257142857142858,0.10385714285714286,0.5531428571428572,0.3432857142857143,0.0
0.278825,0.035250000000000004,0.7797499999999999,0.18512499999999998,2.0
0.31245,0.0,0.664,0.336,0.0
0.1493,0.0,0.8460000000000001,0.154,0.0
0.05567142857142856,0.026,0.6688571428571429,0.30514285714285716,0.0
0.356275,0.015,0.8155,0.16949999999999998,2.0
0.34,0.0,0.769,0.231,0.0
0.31731666666666664,0.0,0.518,0.482,0.0
-0.5057333333333333,0.1925,0.7525000000000001,0.05483333333333334,0.0
0.14563809523809526,0.09366666666666668,0.663952380952381,0.24242857142857144,2.0
0.1690153846153846,0.06143589743589743,0.6470769230769231,0.24015384615384613,2.0
0.4257142857142857,0.009857142857142858,0.5495714285714286,0.44057142857142856,2.0
0.23202105263157896,0.03910526315789473,0.624,0.33689473684210525,2.0
0.2202,0.0,0.9339999999999999,0.066,2.0
0.08675,0.04516666666666667,0.665,0.2896666666666667,2.0
0.57375,0.0475,0.764,0.1885,0.0
0.05452727272727274,0.08940909090909091,0.6435454545454545,0.26704545454545453,2.0
0.3058666666666667,0.0,0.5,0.5,2.0
0.25368846153846153,0.06026923076923077,0.7030769230769232,0.23665384615384613,2.0
0.1979125,0.064875,0.742,0.193125,2.0
0.24985999999999997,0.0348,0.7308,0.23440000000000003,2.0
0.39432222222222224,0.026000000000000002,0.8357777777777778,0.13788888888888887,2.0
0.16054303797468356,0.06115189873417722,0.7203291139240506,0.21851898734177216,0.0
0.05103333333333334,0.033,0.923,0.044000000000000004,2.0
0.1497875,0.07825,0.78625,0.1355,2.0
0.04932857142857143,0.020857142857142855,0.8164999999999999,0.16264285714285714,0.0
0.22005555555555556,0.025,0.7787222222222222,0.19627777777777777,0.0
0.6517333333333334,0.0,0.5646666666666667,0.43533333333333335,2.0
0.32140454545454544,0.03904545454545454,0.7421590909090909,0.21884090909090909,0.0
0.3099,0.08222222222222222,0.49622222222222223,0.42155555555555557,2.0
0.1872904761904762,0.07876190476190477,0.6108571428571429,0.31038095238095237,2.0
0.3102076923076923,0.0,0.6317692307692309,0.36823076923076925,0.0
0.21048571428571425,0.030476190476190476,0.8306666666666667,0.13866666666666666,0.0
0.2601,0.0824,0.6582,0.2594,2.0
-0.059199999999999996,0.2096,0.7742,0.0162,2.0
0.3106853658536585,0.026146341463414637,0.6531219512195121,0.3206829268292683,2.0
0.22919230769230767,0.06926923076923078,0.6176538461538462,0.23615384615384613,2.0
0.06555,0.0645,0.7231,0.21246666666666666,0.0
0.30606,0.031,0.5025999999999999,0.4664,2.0
-0.005074999999999999,0.09915,0.64,0.2609,2.0
-0.11762500000000001,0.17404999999999998,0.7325,0.09345,0.0
0.06799090909090909,0.07690909090909091,0.7292727272727273,0.19381818181818183,0.0
0.1309225806451613,0.07612903225806451,0.7168064516129032,0.20706451612903226,0.0
