,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28 12:15:00+00:00,38495.41015625,95.63999938964844,,,,,38495.41015625,95.63999938964844,,,,,38501.6796875,96.06999969482422,,,,,38291.515625,95.43000030517578,,,,,38291.515625,95.97000122070312,,,,,258021376,2902.0,,,,
2022-02-28 12:30:00+00:00,38465.078125,95.68000030517578,,,,,38465.078125,95.68000030517578,,,,,38547.078125,95.87999725341797,,,,,38465.078125,95.58000183105469,,,,,38493.26953125,95.63999938964844,,,,,166266880,2693.0,,,,
2022-02-28 12:45:00+00:00,38405.6953125,95.08999633789062,,,,,38405.6953125,95.08999633789062,,,,,38456.6171875,95.91000366210938,,,,,38395.45703125,94.54000091552734,,,,,38456.6171875,95.68000030517578,,,,,0,14463.0,,,,
2022-02-28 13:00:00+00:00,38308.84765625,95.22000122070312,,,,,38308.84765625,95.22000122070312,,,,,38358.109375,95.36000061035156,,,,,38229.66796875,94.93000030517578,,,,,38358.109375,95.11000061035156,,,,,42123264,9807.0,,,,
2022-02-28 13:15:00+00:00,38051.21875,95.54000091552734,,,,,38051.21875,95.54000091552734,,,,,38310.6171875,95.83999633789062,,,,,38051.21875,95.05999755859375,,,,,38310.6171875,95.2300033569336,,,,,47767552,6372.0,,,,
2022-02-28 13:30:00+00:00,38047.02734375,95.3499984741211,,,,,38047.02734375,95.3499984741211,,,,,38089.109375,95.62000274658203,,,,,38008.01953125,95.19999694824219,,,,,38057.78125,95.55999755859375,,,,,57520128,4756.0,,,,
2022-02-28 13:45:00+00:00,38063.49609375,95.81999969482422,,,,,38063.49609375,95.81999969482422,,,,,38086.35546875,95.86000061035156,,,,,38043.30859375,94.97000122070312,,,,,38054.7265625,95.37000274658203,,,,,0,8168.0,,,,
2022-02-28 14:00:00+00:00,38116.80859375,95.30999755859375,,,,,38116.80859375,95.30999755859375,,,,,38116.80859375,95.88999938964844,,,,,38047.171875,95.08000183105469,,,,,38047.171875,95.80000305175781,,,,,0,13589.0,,,,
2022-02-28 14:15:00+00:00,38807.91015625,95.01000213623047,,,,,38807.91015625,95.01000213623047,,,,,38807.91015625,95.41999816894531,,,,,38268.703125,94.93000030517578,,,,,38268.703125,95.30000305175781,,,,,1018044416,5943.0,,,,
2022-02-28 14:30:00+00:00,39246.7578125,94.94999694824219,818.8699951171875,4339.66015625,21023.76953125,13575.4697265625,39246.7578125,94.94999694824219,818.8699951171875,4339.66015625,21023.76953125,13575.4697265625,39323.1640625,95.20999908447266,831.9998779296875,4354.169921875,21024.439453125,13624.9375,39030.11328125,94.58999633789062,816.3701171875,4331.64013671875,20975.380859375,13560.32421875,39030.11328125,95.01000213623047,820.8300170898438,4354.169921875,21010.91015625,13591.232421875,1108750336,11143.0,3305339.0,99716232.0,12997009.0,201039268.0
2022-02-28 14:45:00+00:00,39632.90234375,94.72000122070312,842.9650268554688,4348.89013671875,21042.390625,13656.67578125,39632.90234375,94.72000122070312,842.9650268554688,4348.89013671875,21042.390625,13656.67578125,39632.90234375,95.08999633789062,844.0999755859375,4351.5400390625,21050.69921875,13659.431640625,39238.62109375,94.6500015258789,818.7000122070312,4335.759765625,21009.080078125,13569.951171875,39238.62109375,94.95999908447266,818.7000732421875,4339.64990234375,21023.98046875,13576.380859375,681320448,8311.0,2185533.0,131734847.0,13810483.0,229587161.0
2022-02-28 15:00:00+00:00,39699.24609375,95.55999755859375,839.4600219726562,4332.419921875,20970.5703125,13576.857421875,39699.24609375,95.55999755859375,839.4600219726562,4332.419921875,20970.5703125,13576.857421875,39747.15625,95.66999816894531,845.8211059570312,4351.91015625,21047.490234375,13661.82421875,39649.05859375,94.70999908447266,835.5900268554688,4330.81005859375,20969.9609375,13571.275390625,39671.36328125,94.72000122070312,842.7150268554688,4349.47998046875,21047.490234375,13658.1640625,711946240,12404.0,1527195.0,110357120.0,11360566.0,202673084.0
2022-02-28 15:15:00+00:00,40409.6171875,95.51000213623047,852.030029296875,4337.81982421875,20989.669921875,13630.7177734375,40409.6171875,95.51000213623047,852.030029296875,4337.81982421875,20989.669921875,13630.7177734375,40533.56640625,95.69999694824219,854.0,4342.02001953125,20992.509765625,13639.5673828125,39704.1953125,95.16000366210938,837.0800170898438,4326.6201171875,20951.900390625,13571.861328125,39704.1953125,95.55999755859375,839.1400146484375,4332.31005859375,20971.69921875,13582.126953125,1828552704,7729.0,1642046.0,95937839.0,10447768.0,187036357.0
2022-02-28 15:30:00+00:00,40567.93359375,95.12999725341797,860.5850219726562,4363.75,21035.9296875,13734.8134765625,40567.93359375,95.12999725341797,860.5850219726562,4363.75,21035.9296875,13734.8134765625,40592.33984375,95.79000091552734,863.8599853515625,4364.72021484375,21042.58984375,13737.7666015625,40426.01171875,95.05000305175781,851.5100708007812,4337.009765625,20978.740234375,13627.6845703125,40426.01171875,95.5,852.0,4337.47998046875,20978.740234375,13627.6845703125,580585472,7435.0,1947431.0,104714494.0,9536555.0,196789000.0
2022-02-28 15:45:00+00:00,40734.47265625,95.51000213623047,865.27001953125,4366.3798828125,21045.970703125,13738.955078125,40734.47265625,95.51000213623047,865.27001953125,4366.3798828125,21045.970703125,13738.955078125,40734.47265625,95.55000305175781,868.739990234375,4368.85009765625,21053.099609375,13754.6806640625,40527.22265625,94.94000244140625,857.280029296875,4357.22998046875,21023.609375,13709.8828125,40554.9765625,95.12000274658203,860.4000244140625,4363.64990234375,21037.5390625,13736.568359375,425590784,7356.0,1596549.0,89299168.0,7275736.0,179520000.0
2022-02-28 16:00:00+00:00,40829.64453125,95.02999877929688,860.5900268554688,4365.64990234375,21055.48046875,13726.779296875,40829.64453125,95.02999877929688,860.5900268554688,4365.64990234375,21055.48046875,13726.779296875,41027.1171875,95.70999908447266,868.3685302734375,4372.27978515625,21067.119140625,13755.58984375,40743.92578125,94.94999694824219,860.5601196289062,4362.830078125,21044.94921875,13720.6875,40743.92578125,95.5,865.0,4366.41015625,21047.609375,13743.7333984375,742105088,7604.0,1155512.0,78382531.0,7362617.0,148724000.0
2022-02-28 16:15:00+00:00,41159.35546875,95.1500015258789,868.4400024414062,4384.02978515625,21107.7109375,13788.7177734375,41159.35546875,95.1500015258789,868.4400024414062,4384.02978515625,21107.7109375,13788.7177734375,41175.984375,95.30000305175781,871.2000122070312,4385.60986328125,21108.419921875,13793.255859375,40847.37890625,94.5999984741211,860.52001953125,4365.56982421875,21053.6796875,13721.048828125,40864.078125,95.04000091552734,860.6400146484375,4365.72998046875,21053.6796875,13725.0595703125,677322752,14123.0,1345913.0,79388045.0,6584361.0,145214000.0
2022-02-28 16:30:00+00:00,41156.8203125,94.80000305175781,874.4000244140625,4379.47021484375,21091.9296875,13784.056640625,41156.8203125,94.80000305175781,874.4000244140625,4379.47021484375,21091.9296875,13784.056640625,41156.8203125,95.27999877929688,876.25,4388.83984375,21116.029296875,13810.259765625,41025.63671875,94.43000030517578,868.219970703125,4374.8701171875,21083.66015625,13777.443359375,41156.61328125,95.1500015258789,868.54248046875,4384.02978515625,21104.41015625,13789.193359375,343805952,11454.0,1116099.0,75139782.0,6621303.0,138782000.0
2022-02-28 16:45:00+00:00,41008.1875,95.44000244140625,874.1199951171875,4380.47998046875,21101.26953125,13780.8662109375,41008.1875,95.44000244140625,874.1199951171875,4380.47998046875,21101.26953125,13780.8662109375,41153.84375,95.48999786376953,876.8599853515625,4381.43017578125,21104.580078125,13787.9443359375,40907.12890625,94.62000274658203,871.0,4369.68017578125,21069.169921875,13759.2421875,41153.84375,94.80999755859375,874.4650268554688,4379.52001953125,21090.16015625,13786.09765625,267300864,9594.0,1105363.0,69360216.0,8982043.0,123663000.0
2022-02-28 17:00:00+00:00,40899.65625,95.66999816894531,862.7399291992188,4356.740234375,21034.2109375,13684.021484375,40899.65625,95.66999816894531,862.7399291992188,4356.740234375,21034.2109375,13684.021484375,41022.0859375,95.69999694824219,875.3798828125,4383.330078125,21107.0390625,13791.458984375,40882.30859375,95.23999786376953,861.280029296875,4354.3701171875,21033.970703125,13678.45703125,40999.04296875,95.44999694824219,874.1199951171875,4380.35009765625,21103.849609375,13782.5166015625,108781568,7072.0,1212778.0,70527000.0,6651837.0,155229000.0
2022-02-28 17:15:00+00:00,40890.109375,95.93000030517578,864.9799194335938,4354.330078125,21050.25,13680.1962890625,40890.109375,95.93000030517578,864.9799194335938,4354.330078125,21050.25,13680.1962890625,40933.94140625,95.9800033569336,867.25,4359.52001953125,21052.94921875,13698.01953125,40835.33203125,95.63999938964844,861.840087890625,4349.8798828125,21026.650390625,13666.9697265625,40898.640625,95.66000366210938,862.6900024414062,4356.77001953125,21041.3203125,13685.1953125,323919872,7462.0,893047.0,61808000.0,5021708.0,123115000.0
2022-02-28 17:30:00+00:00,40884.9609375,96.02999877929688,856.510009765625,4340.14013671875,21002.44921875,13623.248046875,40884.9609375,96.02999877929688,856.510009765625,4340.14013671875,21002.44921875,13623.248046875,40931.2578125,96.25,866.8298950195312,4355.89013671875,21053.44921875,13687.294921875,40884.9609375,95.81999969482422,856.3654174804688,4340.14013671875,20999.640625,13623.248046875,40897.9453125,95.94000244140625,864.9299926757812,4354.259765625,21050.73046875,13678.0966796875,175237120,7146.0,870750.0,66325000.0,5676489.0,136654000.0
2022-02-28 17:45:00+00:00,41100.43359375,96.20999908447266,863.52001953125,4342.93994140625,21010.41015625,13639.99609375,41100.43359375,96.20999908447266,863.52001953125,4342.93994140625,21010.41015625,13639.99609375,41100.43359375,96.27999877929688,864.510009765625,4342.93994140625,21015.55078125,13639.99609375,40862.0703125,95.70999908447266,852.530029296875,4334.5400390625,20989.640625,13605.6494140625,40878.6875,96.0199966430664,856.5499877929688,4339.9599609375,21000.900390625,13621.0849609375,259278848,7427.0,1284704.0,65297000.0,4466083.0,116106000.0
2022-02-28 18:00:00+00:00,41310.23828125,96.48999786376953,868.2949829101562,4357.35009765625,21061.66015625,13693.189453125,41310.23828125,96.48999786376953,868.2949829101562,4357.35009765625,21061.66015625,13693.189453125,41319.0078125,96.52999877929688,871.4000244140625,4360.89013671875,21063.009765625,13705.7109375,41121.28515625,96.13999938964844,862.5,4341.72998046875,21013.2109375,13636.318359375,41121.28515625,96.19999694824219,863.3200073242188,4342.8798828125,21013.2109375,13638.1181640625,455729152,5684.0,985750.0,58210000.0,5082053.0,102971000.0
2022-02-28 18:15:00+00:00,41205.98046875,96.76000213623047,867.889892578125,4345.06982421875,21031.3203125,13652.3984375,41205.98046875,96.76000213623047,867.889892578125,4345.06982421875,21031.3203125,13652.3984375,41319.015625,96.83999633789062,869.0,4357.81982421875,21060.419921875,13694.662109375,41193.84375,96.47000122070312,861.010009765625,4336.81005859375,21004.380859375,13621.369140625,41319.015625,96.48999786376953,868.6900024414062,4357.33984375,21060.419921875,13694.1630859375,216852480,8065.0,828819.0,67883000.0,5575457.0,111597000.0
2022-02-28 18:30:00+00:00,41128.125,96.48999786376953,867.030029296875,4344.91015625,21039.740234375,13655.5078125,41128.125,96.48999786376953,867.030029296875,4344.91015625,21039.740234375,13655.5078125,41226.734375,96.77999877929688,870.0,4350.919921875,21046.060546875,13673.49609375,41128.125,96.37999725341797,865.0001220703125,4339.740234375,21010.939453125,13638.5029296875,41211.3203125,96.75,867.7899780273438,4345.14990234375,21026.560546875,13651.2177734375,119209984,6752.0,574756.0,55876000.0,5117887.0,121838000.0
2022-02-28 18:45:00+00:00,41207.328125,96.45999908447266,868.75,4352.77978515625,21063.630859375,13675.453125,41207.328125,96.45999908447266,868.75,4352.77978515625,21063.630859375,13675.453125,41207.328125,96.51000213623047,871.0,4356.77978515625,21070.369140625,13692.4072265625,41127.87890625,96.08000183105469,863.8300170898438,4340.1201171875,21030.08984375,13640.8857421875,41127.87890625,96.48999786376953,866.9116821289062,4345.16015625,21039.490234375,13656.1484375,120324096,6628.0,582428.0,55889000.0,4595433.0,122598000.0
2022-02-28 19:00:00+00:00,41144.1640625,96.22000122070312,859.1099853515625,4322.43994140625,20974.4296875,13574.822265625,41144.1640625,96.22000122070312,859.1099853515625,4322.43994140625,20974.4296875,13574.822265625,41202.8515625,96.48999786376953,868.3699951171875,4352.72998046875,21063.73046875,13675.2763671875,41078.9375,96.18000030517578,856.7009887695312,4315.35986328125,20961.890625,13553.4306640625,41202.8515625,96.47000122070312,868.3699951171875,4352.72998046875,21063.73046875,13675.2763671875,146561024,5902.0,852419.0,76475000.0,7365070.0,152383000.0
2022-02-28 19:15:00+00:00,41142.03515625,95.52999877929688,857.47998046875,4319.64990234375,20965.109375,13563.2607421875,41142.03515625,95.52999877929688,857.47998046875,4319.64990234375,20965.109375,13563.2607421875,41182.99609375,96.20999908447266,861.7999877929688,4327.66015625,20983.720703125,13589.88671875,41136.796875,95.51000213623047,855.27001953125,4317.0498046875,20961.3203125,13551.2763671875,41146.67578125,96.16000366210938,859.1099853515625,4322.33984375,20975.44921875,13573.4306640625,98439168,25372.0,512328.0,68148000.0,5388914.0,130110000.0
2022-02-28 19:30:00+00:00,41222.30078125,95.44999694824219,858.3499755859375,4334.02978515625,21005.55078125,13604.9453125,41222.30078125,95.44999694824219,858.3499755859375,4334.02978515625,21005.55078125,13604.9453125,41222.30078125,95.72000122070312,860.8200073242188,4335.43994140625,21007.0703125,13607.349609375,41125.85546875,95.29000091552734,852.25,4315.1201171875,20952.990234375,13549.8974609375,41125.85546875,95.52999877929688,857.931884765625,4319.64990234375,20964.400390625,13563.3046875,0,8176.0,696383.0,65939000.0,6243115.0,128360000.0
2022-02-28 19:45:00+00:00,41308.18359375,95.68000030517578,862.0,4336.8701171875,21025.25,13622.7734375,41308.18359375,95.68000030517578,862.0,4336.8701171875,21025.25,13622.7734375,41308.18359375,95.76000213623047,862.7000122070312,4340.2099609375,21032.009765625,13628.9794921875,41245.93359375,95.33999633789062,856.6400146484375,4327.240234375,20987.19921875,13584.94140625,41250.2578125,95.45999908447266,858.6900024414062,4334.02001953125,21005.830078125,13605.2099609375,17459200,3451.0,572329.0,61599000.0,5991187.0,123273000.0
2022-02-28 20:00:00+00:00,41389.3515625,95.87000274658203,858.3187866210938,4328.990234375,21019.779296875,13589.001953125,41389.3515625,95.87000274658203,858.3187866210938,4328.990234375,21019.779296875,13589.001953125,41391.6171875,95.87999725341797,863.5,4337.64990234375,21024.919921875,13621.9765625,41311.30078125,95.56999969482422,856.5800170898438,4324.41015625,20995.98046875,13578.431640625,41311.30078125,95.66999816894531,861.6300048828125,4336.56982421875,21022.33984375,13621.8232421875,91547648,3299.0,580512.0,68455000.0,6636358.0,138639000.0
2022-02-28 20:15:00+00:00,41621.45703125,95.62999725341797,863.5900268554688,4342.81005859375,21059.880859375,13647.26953125,41621.45703125,95.62999725341797,863.5900268554688,4342.81005859375,21059.880859375,13647.26953125,41623.53125,95.87999725341797,866.9398803710938,4348.83984375,21067.5,13661.4404296875,41372.71484375,95.56999969482422,856.5,4328.669921875,21018.73046875,13586.568359375,41390.08203125,95.87000274658203,858.4600219726562,4329.06005859375,21020.0703125,13592.1171875,261347328,2701.0,792664.0,85412000.0,7950600.0,141029000.0
2022-02-28 20:30:00+00:00,41601.625,95.7699966430664,860.361572265625,4343.7001953125,21056.689453125,13639.521484375,41601.625,95.7699966430664,860.361572265625,4343.7001953125,21056.689453125,13639.521484375,41605.00390625,96.04000091552734,863.4000244140625,4344.81982421875,21056.689453125,13643.3212890625,41508.25,95.62999725341797,855.5999755859375,4323.740234375,21006.609375,13576.2216796875,41605.00390625,95.63999938964844,863.4000244140625,4342.669921875,21056.05078125,13643.3212890625,59267072,3771.0,752580.0,121373000.0,12678809.0,176314000.0
2022-02-28 20:45:00+00:00,41792.03515625,95.87999725341797,871.0,4373.75,21124.689453125,13752.24609375,41792.03515625,95.87999725341797,871.0,4373.75,21124.689453125,13752.24609375,41823.58203125,96.11000061035156,872.0,4376.27001953125,21142.419921875,13757.0888671875,41617.42578125,95.73999786376953,860.0,4343.68017578125,21057.740234375,13641.7021484375,41617.42578125,95.76000213623047,860.0,4343.68017578125,21057.740234375,13641.7021484375,158550016,4567.0,1898072.0,368328000.0,29805029.0,423310000.0
2022-02-28 21:00:00+00:00,41666.84375,95.76000213623047,,,,,41666.84375,95.76000213623047,,,,,41823.703125,95.97000122070312,,,,,41666.84375,95.7300033569336,,,,,41797.21484375,95.87999725341797,,,,,0,1510.0,,,,
2022-02-28 21:15:00+00:00,41642.0,95.4000015258789,,,,,41642.0,95.4000015258789,,,,,41704.84375,95.7699966430664,,,,,41632.77734375,95.4000015258789,,,,,41682.88671875,95.75,,,,,0,1230.0,,,,
2022-02-28 21:30:00+00:00,41559.55859375,95.7300033569336,,,,,41559.55859375,95.7300033569336,,,,,41643.41796875,95.87999725341797,,,,,41559.55859375,95.38999938964844,,,,,41643.41796875,95.41999816894531,,,,,0,839.0,,,,
2022-02-28 21:45:00+00:00,41609.30078125,95.81999969482422,,,,,41609.30078125,95.81999969482422,,,,,41621.42578125,95.88999938964844,,,,,41560.48046875,95.58000183105469,,,,,41560.48046875,95.75,,,,,50341888,949.0,,,,
2022-02-28 22:00:00+00:00,41741.69140625,,,,,,41741.69140625,,,,,,41767.27734375,,,,,,41613.7421875,,,,,,41613.7421875,,,,,,169760768,,,,,
2022-02-28 22:15:00+00:00,41827.421875,,,,,,41827.421875,,,,,,41864.125,,,,,,41709.05859375,,,,,,41711.84765625,,,,,,97832960,,,,,
2022-02-28 22:30:00+00:00,43682.9921875,,,,,,43682.9921875,,,,,,43760.45703125,,,,,,41827.82421875,,,,,,41827.82421875,,,,,,3041959936,,,,,
2022-02-28 22:45:00+00:00,43328.71875,,,,,,43328.71875,,,,,,43725.37109375,,,,,,43328.71875,,,,,,43659.6796875,,,,,,642955264,,,,,
2022-02-28 23:00:00+00:00,43216.046875,95.55999755859375,,,,,43216.046875,95.55999755859375,,,,,43265.9296875,96.13999938964844,,,,,43113.69921875,95.54000091552734,,,,,43265.9296875,96.08999633789062,,,,,292503552,469.0,,,,
2022-02-28 23:15:00+00:00,43059.0703125,95.66000366210938,,,,,43059.0703125,95.66000366210938,,,,,43263.23046875,95.75,,,,,42987.16015625,95.31999969482422,,,,,43232.50390625,95.54000091552734,,,,,312025088,633.0,,,,
2022-02-28 23:30:00+00:00,43184.859375,95.77999877929688,,,,,43184.859375,95.77999877929688,,,,,43218.171875,95.83999633789062,,,,,43068.58984375,95.69000244140625,,,,,43068.58984375,95.69000244140625,,,,,256835584,299.0,,,,
2022-02-28 23:45:00+00:00,43182.0078125,95.93000030517578,,,,,43182.0078125,95.93000030517578,,,,,43221.140625,96.04000091552734,,,,,43174.0078125,95.80000305175781,,,,,43179.1015625,95.80000305175781,,,,,131358720,599.0,,,,
2022-03-01 00:00:00+00:00,43512.29296875,96.0199966430664,,,,,43512.29296875,96.0199966430664,,,,,43512.29296875,96.19999694824219,,,,,43194.8359375,95.91000366210938,,,,,43194.8359375,95.91999816894531,,,,,385699840,813.0,,,,
2022-03-01 00:15:00+00:00,43352.3515625,96.0199966430664,,,,,43352.3515625,96.0199966430664,,,,,43464.234375,96.12000274658203,,,,,43267.4765625,96.01000213623047,,,,,43464.234375,96.02999877929688,,,,,103723008,246.0,,,,
2022-03-01 00:30:00+00:00,43454.58203125,96.0999984741211,,,,,43454.58203125,96.0999984741211,,,,,43464.71484375,96.16000366210938,,,,,43351.890625,96.0199966430664,,,,,43370.15234375,96.04000091552734,,,,,322068480,243.0,,,,
2022-03-01 00:45:00+00:00,43507.12890625,96.08000183105469,,,,,43507.12890625,96.08000183105469,,,,,43549.796875,96.19999694824219,,,,,43418.3984375,96.0199966430664,,,,,43460.0234375,96.08999633789062,,,,,277684224,343.0,,,,
2022-03-01 01:00:00+00:00,43415.546875,96.5,,,,,43415.546875,96.5,,,,,43561.90234375,96.54000091552734,,,,,43415.546875,96.05000305175781,,,,,43521.34765625,96.0999984741211,,,,,45436928,3218.0,,,,
2022-03-01 01:15:00+00:00,43317.2421875,96.61000061035156,,,,,43317.2421875,96.61000061035156,,,,,43375.69921875,96.66000366210938,,,,,43311.28125,96.37000274658203,,,,,43375.69921875,96.5,,,,,29171712,1853.0,,,,
2022-03-01 01:30:00+00:00,43366.2578125,96.4800033569336,,,,,43366.2578125,96.4800033569336,,,,,43373.61328125,96.73999786376953,,,,,43301.94140625,96.44000244140625,,,,,43309.86328125,96.62000274658203,,,,,62562304,1951.0,,,,
2022-03-01 01:45:00+00:00,43279.51171875,96.37999725341797,,,,,43279.51171875,96.37999725341797,,,,,43375.8125,96.58000183105469,,,,,43279.51171875,96.37999725341797,,,,,43375.8125,96.48999786376953,,,,,42364928,1629.0,,,,
2022-03-01 02:00:00+00:00,43140.40234375,96.37000274658203,,,,,43140.40234375,96.37000274658203,,,,,43273.21484375,96.5,,,,,43138.890625,96.31999969482422,,,,,43262.28125,96.38999938964844,,,,,96280576,1002.0,,,,
2022-03-01 02:15:00+00:00,43127.66796875,96.41000366210938,,,,,43127.66796875,96.41000366210938,,,,,43180.72265625,96.48999786376953,,,,,43111.828125,96.31999969482422,,,,,43142.79296875,96.36000061035156,,,,,339148800,640.0,,,,
2022-03-01 02:30:00+00:00,43095.17578125,96.4000015258789,,,,,43095.17578125,96.4000015258789,,,,,43095.17578125,96.43000030517578,,,,,43060.8125,96.29000091552734,,,,,43077.0,96.38999938964844,,,,,146583552,726.0,,,,
2022-03-01 02:45:00+00:00,43140.046875,96.3499984741211,,,,,43140.046875,96.3499984741211,,,,,43140.046875,96.48999786376953,,,,,43107.45703125,96.3499984741211,,,,,43112.6171875,96.41000366210938,,,,,109641728,688.0,,,,
2022-03-01 03:00:00+00:00,43066.80078125,96.33000183105469,,,,,43066.80078125,96.33000183105469,,,,,43147.91015625,96.41000366210938,,,,,43066.80078125,96.25,,,,,43143.8828125,96.33999633789062,,,,,0,822.0,,,,
2022-03-01 03:15:00+00:00,42981.609375,96.51000213623047,,,,,42981.609375,96.51000213623047,,,,,43002.25,96.58999633789062,,,,,42952.5859375,96.30999755859375,,,,,43002.25,96.33999633789062,,,,,39751680,1014.0,,,,
2022-03-01 03:30:00+00:00,43037.91015625,96.43000030517578,,,,,43037.91015625,96.43000030517578,,,,,43068.265625,96.58000183105469,,,,,43004.9375,96.38999938964844,,,,,43004.9375,96.5199966430664,,,,,104263680,678.0,,,,
2022-03-01 03:45:00+00:00,43109.265625,96.5,,,,,43109.265625,96.5,,,,,43113.7421875,96.5199966430664,,,,,43043.3046875,96.38999938964844,,,,,43043.3046875,96.43000030517578,,,,,101666816,402.0,,,,
2022-03-01 04:00:00+00:00,43110.69140625,96.70999908447266,,,,,43110.69140625,96.70999908447266,,,,,43153.75,96.72000122070312,,,,,43110.69140625,96.48999786376953,,,,,43121.61328125,96.51000213623047,,,,,34045952,1195.0,,,,
2022-03-01 04:15:00+00:00,43226.09765625,96.5,,,,,43226.09765625,96.5,,,,,43230.05078125,96.72000122070312,,,,,43153.76171875,96.47000122070312,,,,,43153.76171875,96.70999908447266,,,,,318750720,730.0,,,,
2022-03-01 04:30:00+00:00,43235.21484375,96.5999984741211,,,,,43235.21484375,96.5999984741211,,,,,43240.703125,96.62999725341797,,,,,43217.7578125,96.48999786376953,,,,,43221.234375,96.51000213623047,,,,,134561792,199.0,,,,
2022-03-01 04:45:00+00:00,43321.12109375,96.54000091552734,,,,,43321.12109375,96.54000091552734,,,,,43323.9921875,96.68000030517578,,,,,43244.19921875,96.5199966430664,,,,,43244.19921875,96.61000061035156,,,,,186523648,405.0,,,,
2022-03-01 05:00:00+00:00,43276.3203125,96.56999969482422,,,,,43276.3203125,96.56999969482422,,,,,43315.1015625,96.62000274658203,,,,,43276.3203125,96.52999877929688,,,,,43314.640625,96.52999877929688,,,,,20209664,290.0,,,,
2022-03-01 05:15:00+00:00,43210.2421875,96.66000366210938,,,,,43210.2421875,96.66000366210938,,,,,43273.1484375,96.68000030517578,,,,,43198.48046875,96.58000183105469,,,,,43268.42578125,96.58000183105469,,,,,10878976,489.0,,,,
2022-03-01 05:30:00+00:00,43198.40625,96.69000244140625,,,,,43198.40625,96.69000244140625,,,,,43222.56640625,96.72000122070312,,,,,43198.40625,96.56999969482422,,,,,43215.86328125,96.63999938964844,,,,,17330176,884.0,,,,
2022-03-01 05:45:00+00:00,43202.83203125,96.63999938964844,,,,,43202.83203125,96.63999938964844,,,,,43226.015625,96.79000091552734,,,,,43188.11328125,96.62000274658203,,,,,43194.7265625,96.68000030517578,,,,,76148736,935.0,,,,
2022-03-01 06:00:00+00:00,43072.1328125,96.94999694824219,,,,,43072.1328125,96.94999694824219,,,,,43204.3671875,96.98999786376953,,,,,43072.1328125,96.62999725341797,,,,,43204.3671875,96.63999938964844,,,,,0,2136.0,,,,
2022-03-01 06:15:00+00:00,43268.74609375,97.37000274658203,,,,,43268.74609375,97.37000274658203,,,,,43273.6953125,97.4000015258789,,,,,43105.33203125,96.93000030517578,,,,,43105.33203125,96.94999694824219,,,,,66674688,3161.0,,,,
2022-03-01 06:30:00+00:00,43301.40234375,97.4000015258789,,,,,43301.40234375,97.4000015258789,,,,,43335.94921875,97.48999786376953,,,,,43278.59765625,97.36000061035156,,,,,43298.875,97.37999725341797,,,,,79380480,1872.0,,,,
2022-03-01 06:45:00+00:00,43411.6171875,97.19999694824219,,,,,43411.6171875,97.19999694824219,,,,,43411.6171875,97.47000122070312,,,,,43270.0078125,97.16999816894531,,,,,43290.29296875,97.41000366210938,,,,,140365824,2206.0,,,,
2022-03-01 07:00:00+00:00,43481.22265625,97.37999725341797,,,,,43481.22265625,97.37999725341797,,,,,43501.65625,97.56999969482422,,,,,43411.71484375,97.16000366210938,,,,,43411.71484375,97.19999694824219,,,,,56557568,3920.0,,,,
2022-03-01 07:15:00+00:00,43400.74609375,97.23999786376953,,,,,43400.74609375,97.23999786376953,,,,,43489.55859375,97.5199966430664,,,,,43396.2890625,97.18000030517578,,,,,43489.55859375,97.37000274658203,,,,,127393792,2387.0,,,,
2022-03-01 07:30:00+00:00,43403.92578125,97.30999755859375,,,,,43403.92578125,97.30999755859375,,,,,43419.6796875,97.4000015258789,,,,,43374.2109375,96.91999816894531,,,,,43395.84375,97.23999786376953,,,,,0,3928.0,,,,
2022-03-01 07:45:00+00:00,43433.3828125,97.05999755859375,,,,,43433.3828125,97.05999755859375,,,,,43433.3828125,97.36000061035156,,,,,43334.84765625,96.94000244140625,,,,,43380.3359375,97.30000305175781,,,,,59088896,2000.0,,,,
2022-03-01 08:00:00+00:00,43440.83203125,97.54000091552734,,,,,43440.83203125,97.54000091552734,,,,,43472.79296875,97.69999694824219,,,,,43436.171875,97.05000305175781,,,,,43436.171875,97.05000305175781,,,,,0,4603.0,,,,
2022-03-01 08:15:00+00:00,43400.5859375,97.7300033569336,,,,,43400.5859375,97.7300033569336,,,,,43529.56640625,97.9800033569336,,,,,43382.62890625,97.45999908447266,,,,,43441.65234375,97.54000091552734,,,,,169279488,5317.0,,,,
