,Date,Label,Price
1239,2019-06-20,CLOSE,43.92399978637695
1240,2019-06-21,OPEN,43.24399948120117
1241,2019-06-21,CLOSE,44.37200164794922
1242,2019-06-24,OPEN,44.64799880981445
1243,2019-06-24,CLOSE,44.72800064086914
1244,2019-06-25,OPEN,44.87799835205078
1245,2019-06-25,CLOSE,43.95199966430664
1246,2019-06-26,OPEN,44.0620002746582
1247,2019-06-26,CLOSE,43.854000091552734
1248,2019-06-27,OPEN,43.88999938964844
1249,2019-06-27,CLOSE,44.56800079345703
1250,2019-06-28,OPEN,44.198001861572266
1251,2019-06-28,CLOSE,44.69200134277344
1252,2019-07-01,OPEN,46.04199981689453
1253,2019-07-01,CLOSE,45.43399810791016
1254,2019-07-02,OPEN,45.77799987792969
1255,2019-07-02,CLOSE,44.90999984741211
1256,2019-07-03,OPEN,47.87799835205078
1257,2019-07-03,CLOSE,46.97999954223633
1258,2019-07-05,OPEN,46.91400146484375
1259,2019-07-05,CLOSE,46.619998931884766
1260,2019-07-08,OPEN,46.24800109863281
1261,2019-07-08,CLOSE,46.06800079345703
1262,2019-07-09,OPEN,45.79399871826172
1263,2019-07-09,CLOSE,46.012001037597656
1264,2019-07-10,OPEN,46.83000183105469
1265,2019-07-10,CLOSE,47.78400039672852
1266,2019-07-11,OPEN,47.62799835205078
1267,2019-07-11,CLOSE,47.720001220703125
1268,2019-07-12,OPEN,47.95000076293945
1269,2019-07-12,CLOSE,49.01599884033203
1270,2019-07-15,OPEN,49.59999847412109
1271,2019-07-15,CLOSE,50.70000076293945
1272,2019-07-16,OPEN,49.86000061035156
1273,2019-07-16,CLOSE,50.47600173950195
1274,2019-07-17,OPEN,51.13399887084961
1275,2019-07-17,CLOSE,50.97200012207031
1276,2019-07-18,OPEN,51.0099983215332
1277,2019-07-18,CLOSE,50.70800018310547
1278,2019-07-19,OPEN,51.13800048828125
1279,2019-07-19,CLOSE,51.63600158691406
1280,2019-07-22,OPEN,51.75
1281,2019-07-22,CLOSE,51.13600158691406
1282,2019-07-23,OPEN,51.34199905395508
1283,2019-07-23,CLOSE,52.03400039672852
1284,2019-07-24,OPEN,51.83399963378906
1285,2019-07-24,CLOSE,52.97600173950195
1286,2019-07-25,OPEN,46.70000076293945
1287,2019-07-25,CLOSE,45.76399993896485
1288,2019-07-26,OPEN,45.38399887084961
1289,2019-07-26,CLOSE,45.608001708984375
1290,2019-07-29,OPEN,45.417999267578125
1291,2019-07-29,CLOSE,47.15399932861328
1292,2019-07-30,OPEN,46.58000183105469
1293,2019-07-30,CLOSE,48.45199966430664
1294,2019-07-31,OPEN,48.59999847412109
1295,2019-07-31,CLOSE,48.321998596191406
1296,2019-08-01,OPEN,48.52999877929688
1297,2019-08-01,CLOSE,46.77000045776367
1298,2019-08-02,OPEN,46.27000045776367
1299,2019-08-02,CLOSE,46.86800003051758
1300,2019-08-05,OPEN,45.91999816894531
1301,2019-08-05,CLOSE,45.66400146484375
1302,2019-08-06,OPEN,46.3759994506836
1303,2019-08-06,CLOSE,46.150001525878906
1304,2019-08-07,OPEN,45.29999923706055
1305,2019-08-07,CLOSE,46.68399810791016
1306,2019-08-08,OPEN,46.88999938964844
1307,2019-08-08,CLOSE,47.65999984741211
1308,2019-08-09,OPEN,47.209999084472656
1309,2019-08-09,CLOSE,47.00199890136719
1310,2019-08-12,OPEN,46.59799957275391
1311,2019-08-12,CLOSE,45.80199813842773
1312,2019-08-13,OPEN,45.762001037597656
1313,2019-08-13,CLOSE,47.0
1314,2019-08-14,OPEN,46.242000579833984
1315,2019-08-14,CLOSE,43.92399978637695
1316,2019-08-15,OPEN,44.172000885009766
1317,2019-08-15,CLOSE,43.12799835205078
1318,2019-08-16,OPEN,43.33200073242188
1319,2019-08-16,CLOSE,43.98799896240234
1320,2019-08-19,OPEN,44.84199905395508
1321,2019-08-19,CLOSE,45.36600112915039
1322,2019-08-20,OPEN,45.52399826049805
1323,2019-08-20,CLOSE,45.172000885009766
1324,2019-08-21,OPEN,44.402000427246094
1325,2019-08-21,CLOSE,44.16600036621094
1326,2019-08-22,OPEN,44.560001373291016
1327,2019-08-22,CLOSE,44.43000030517578
1328,2019-08-23,OPEN,43.99399948120117
1329,2019-08-23,CLOSE,42.27999877929688
1330,2019-08-26,OPEN,42.720001220703125
1331,2019-08-26,CLOSE,43.0
1332,2019-08-27,OPEN,43.14799880981445
1333,2019-08-27,CLOSE,42.81600189208984
1334,2019-08-28,OPEN,42.73799896240234
1335,2019-08-28,CLOSE,43.11800003051758
1336,2019-08-29,OPEN,43.79999923706055
1337,2019-08-29,CLOSE,44.34199905395508
1338,2019-08-30,OPEN,45.83000183105469
1339,2019-08-30,CLOSE,45.12200164794922
1340,2019-09-03,OPEN,44.81600189208984
1341,2019-09-03,CLOSE,45.00199890136719
1342,2019-09-04,OPEN,45.37799835205078
1343,2019-09-04,CLOSE,44.13600158691406
1344,2019-09-05,OPEN,44.5
1345,2019-09-05,CLOSE,45.91600036621094
1346,2019-09-06,OPEN,45.43999862670898
1347,2019-09-06,CLOSE,45.4900016784668
1348,2019-09-09,OPEN,46.0
1349,2019-09-09,CLOSE,46.358001708984375
1350,2019-09-10,OPEN,46.15999984741211
1351,2019-09-10,CLOSE,47.108001708984375
1352,2019-09-11,OPEN,47.47600173950195
1353,2019-09-11,CLOSE,49.41999816894531
1354,2019-09-12,OPEN,49.540000915527344
1355,2019-09-12,CLOSE,49.17399978637695
1356,2019-09-13,OPEN,49.391998291015625
1357,2019-09-13,CLOSE,49.040000915527344
1358,2019-09-16,OPEN,49.20000076293945
1359,2019-09-16,CLOSE,48.5620002746582
1360,2019-09-17,OPEN,48.49399948120117
1361,2019-09-17,CLOSE,48.95800018310547
1362,2019-09-18,OPEN,49.0
1363,2019-09-18,CLOSE,48.698001861572266
1364,2019-09-19,OPEN,49.20000076293945
1365,2019-09-19,CLOSE,49.31999969482422
1366,2019-09-20,OPEN,49.29800033569336
1367,2019-09-20,CLOSE,48.124000549316406
1368,2019-09-23,OPEN,48.0
1369,2019-09-23,CLOSE,48.24599838256836
1370,2019-09-24,OPEN,48.30400085449219
1371,2019-09-24,CLOSE,44.641998291015625
1372,2019-09-25,OPEN,44.9119987487793
1373,2019-09-25,CLOSE,45.7400016784668
1374,2019-09-26,OPEN,46.13199996948242
1375,2019-09-26,CLOSE,48.512001037597656
1376,2019-09-27,OPEN,48.43999862670898
1377,2019-09-27,CLOSE,48.42599868774414
1378,2019-09-30,OPEN,48.59999847412109
1379,2019-09-30,CLOSE,48.17399978637695
1380,2019-10-01,OPEN,48.29999923706055
1381,2019-10-01,CLOSE,48.9379997253418
1382,2019-10-02,OPEN,48.65800094604492
1383,2019-10-02,CLOSE,48.6259994506836
1384,2019-10-03,OPEN,46.37200164794922
1385,2019-10-03,CLOSE,46.60599899291992
1386,2019-10-04,OPEN,46.321998596191406
1387,2019-10-04,CLOSE,46.2859992980957
1388,2019-10-07,OPEN,45.959999084472656
1389,2019-10-07,CLOSE,47.54399871826172
1390,2019-10-08,OPEN,47.17399978637695
1391,2019-10-08,CLOSE,48.0099983215332
1392,2019-10-09,OPEN,48.26399993896485
1393,2019-10-09,CLOSE,48.90599822998047
1394,2019-10-10,OPEN,49.055999755859375
1395,2019-10-10,CLOSE,48.948001861572266
1396,2019-10-11,OPEN,49.43000030517578
1397,2019-10-11,CLOSE,49.57799911499024
1398,2019-10-14,OPEN,49.58000183105469
1399,2019-10-14,CLOSE,51.391998291015625
1400,2019-10-15,OPEN,51.540000915527344
1401,2019-10-15,CLOSE,51.57799911499024
1402,2019-10-16,OPEN,51.47800064086914
1403,2019-10-16,CLOSE,51.95000076293945
1404,2019-10-17,OPEN,52.5
1405,2019-10-17,CLOSE,52.39400100708008
1406,2019-10-18,OPEN,52.13999938964844
1407,2019-10-18,CLOSE,51.38999938964844
1408,2019-10-21,OPEN,51.66600036621094
1409,2019-10-21,CLOSE,50.70000076293945
1410,2019-10-22,OPEN,50.86399841308594
1411,2019-10-22,CLOSE,51.11600112915039
1412,2019-10-23,OPEN,50.900001525878906
1413,2019-10-23,CLOSE,50.93600082397461
1414,2019-10-24,OPEN,59.67399978637695
1415,2019-10-24,CLOSE,59.93600082397461
1416,2019-10-25,OPEN,59.54399871826172
1417,2019-10-25,CLOSE,65.6259994506836
1418,2019-10-28,OPEN,65.50800323486328
1419,2019-10-28,CLOSE,65.54199981689453
1420,2019-10-29,OPEN,63.99800109863281
1421,2019-10-29,CLOSE,63.24399948120117
1422,2019-10-30,OPEN,62.59999847412109
1423,2019-10-30,CLOSE,63.00199890136719
1424,2019-10-31,OPEN,62.619998931884766
1425,2019-10-31,CLOSE,62.98400115966797
1426,2019-11-01,OPEN,63.26399993896485
1427,2019-11-01,CLOSE,62.6619987487793
1428,2019-11-04,OPEN,62.959999084472656
1429,2019-11-04,CLOSE,63.49399948120117
1430,2019-11-05,OPEN,63.92399978637695
1431,2019-11-05,CLOSE,63.44400024414063
1432,2019-11-06,OPEN,63.59999847412109
1433,2019-11-06,CLOSE,65.31600189208984
1434,2019-11-07,OPEN,65.8280029296875
1435,2019-11-07,CLOSE,67.10800170898438
1436,2019-11-08,OPEN,66.9000015258789
1437,2019-11-08,CLOSE,67.4280014038086
1438,2019-11-11,OPEN,68.79000091552734
1439,2019-11-11,CLOSE,69.01799774169922
1440,2019-11-12,OPEN,69.37999725341797
1441,2019-11-12,CLOSE,69.98600006103516
1442,2019-11-13,OPEN,71.0
1443,2019-11-13,CLOSE,69.22200012207031
1444,2019-11-14,OPEN,69.22200012207031
1445,2019-11-14,CLOSE,69.87000274658203
1446,2019-11-15,OPEN,70.12799835205078
1447,2019-11-15,CLOSE,70.43399810791016
1448,2019-11-18,OPEN,70.58399963378906
1449,2019-11-18,CLOSE,69.99800109863281
1450,2019-11-19,OPEN,70.3499984741211
1451,2019-11-19,CLOSE,71.90399932861328
1452,2019-11-20,OPEN,72.0
1453,2019-11-20,CLOSE,70.44400024414062
1454,2019-11-21,OPEN,70.9020004272461
1455,2019-11-21,CLOSE,70.96600341796875
1456,2019-11-22,OPEN,68.03199768066406
1457,2019-11-22,CLOSE,66.60800170898438
1458,2019-11-25,OPEN,68.86399841308594
1459,2019-11-25,CLOSE,67.26799774169922
1460,2019-11-26,OPEN,67.05400085449219
1461,2019-11-26,CLOSE,65.78399658203125
1462,2019-11-27,OPEN,66.2239990234375
1463,2019-11-27,CLOSE,66.25800323486328
1464,2019-11-29,OPEN,66.22200012207031
1465,2019-11-29,CLOSE,65.98799896240234
1466,2019-12-02,OPEN,65.87999725341797
1467,2019-12-02,CLOSE,66.9739990234375
1468,2019-12-03,OPEN,66.52400207519531
1469,2019-12-03,CLOSE,67.23999786376953
1470,2019-12-04,OPEN,67.55000305175781
1471,2019-12-04,CLOSE,66.60600280761719
1472,2019-12-05,OPEN,66.56600189208984
1473,2019-12-05,CLOSE,66.0739974975586
1474,2019-12-06,OPEN,67.0
1475,2019-12-06,CLOSE,67.1780014038086
1476,2019-12-09,OPEN,67.31800079345703
1477,2019-12-09,CLOSE,67.90599822998047
1478,2019-12-10,OPEN,67.99199676513672
1479,2019-12-10,CLOSE,69.76799774169922
1480,2019-12-11,OPEN,70.3759994506836
1481,2019-12-11,CLOSE,70.54000091552734
1482,2019-12-12,OPEN,70.98400115966797
1483,2019-12-12,CLOSE,71.93599700927734
1484,2019-12-13,OPEN,72.20999908447266
1485,2019-12-13,CLOSE,71.6780014038086
1486,2019-12-16,OPEN,72.51000213623047
1487,2019-12-16,CLOSE,76.30000305175781
1488,2019-12-17,OPEN,75.7979965209961
1489,2019-12-17,CLOSE,75.7979965209961
1490,2019-12-18,OPEN,76.1259994506836
1491,2019-12-18,CLOSE,78.62999725341797
1492,2019-12-19,OPEN,79.46399688720703
1493,2019-12-19,CLOSE,80.80799865722656
1494,2019-12-20,OPEN,82.05799865722656
1495,2019-12-20,CLOSE,81.11799621582031
1496,2019-12-23,OPEN,82.35600280761719
1497,2019-12-23,CLOSE,83.84400177001953
1498,2019-12-24,OPEN,83.6719970703125
1499,2019-12-24,CLOSE,85.05000305175781
1500,2019-12-26,OPEN,85.58200073242188
1501,2019-12-26,CLOSE,86.18800354003906
1502,2019-12-27,OPEN,87.0
1503,2019-12-27,CLOSE,86.07599639892578
1504,2019-12-30,OPEN,85.75800323486328
1505,2019-12-30,CLOSE,82.94000244140625
1506,2019-12-31,OPEN,81.0
1507,2019-12-31,CLOSE,83.66600036621094
1508,2020-01-02,OPEN,84.9000015258789
1509,2020-01-02,CLOSE,86.052001953125
1510,2020-01-03,OPEN,88.0999984741211
1511,2020-01-03,CLOSE,88.60199737548828
1512,2020-01-06,OPEN,88.09400177001953
1513,2020-01-06,CLOSE,90.30799865722656
1514,2020-01-07,OPEN,92.27999877929688
1515,2020-01-07,CLOSE,93.81199645996094
1516,2020-01-08,OPEN,94.73999786376952
1517,2020-01-08,CLOSE,98.4280014038086
1518,2020-01-09,OPEN,99.41999816894533
1519,2020-01-09,CLOSE,96.26799774169922
1520,2020-01-10,OPEN,96.35800170898438
1521,2020-01-10,CLOSE,95.62999725341795
1522,2020-01-13,OPEN,98.6999969482422
1523,2020-01-13,CLOSE,104.97200012207033
1524,2020-01-14,OPEN,108.85199737548828
1525,2020-01-14,CLOSE,107.58399963378906
1526,2020-01-15,OPEN,105.9520034790039
1527,2020-01-15,CLOSE,103.6999969482422
1528,2020-01-16,OPEN,98.75
1529,2020-01-16,CLOSE,102.697998046875
1530,2020-01-17,OPEN,101.52200317382812
1531,2020-01-17,CLOSE,102.0999984741211
1532,2020-01-21,OPEN,106.0500030517578
1533,2020-01-21,CLOSE,109.44000244140624
1534,2020-01-22,OPEN,114.37799835205078
1535,2020-01-22,CLOSE,113.91200256347656
1536,2020-01-23,OPEN,112.8499984741211
1537,2020-01-23,CLOSE,114.44000244140624
1538,2020-01-24,OPEN,114.1259994506836
1539,2020-01-24,CLOSE,112.96399688720705
1540,2020-01-27,OPEN,108.39800262451172
1541,2020-01-27,CLOSE,111.60399627685548
1542,2020-01-28,OPEN,113.697998046875
1543,2020-01-28,CLOSE,113.37999725341795
1544,2020-01-29,OPEN,115.13800048828124
1545,2020-01-29,CLOSE,116.197998046875
1546,2020-01-30,OPEN,126.48400115966795
1547,2020-01-30,CLOSE,128.16200256347656
1548,2020-01-31,OPEN,128.0
1549,2020-01-31,CLOSE,130.11399841308594
1550,2020-02-03,OPEN,134.73800659179688
1551,2020-02-03,CLOSE,156.0
1552,2020-02-04,OPEN,176.5919952392578
1553,2020-02-04,CLOSE,177.41200256347656
1554,2020-02-05,OPEN,164.65199279785156
1555,2020-02-05,CLOSE,146.94000244140625
1556,2020-02-06,OPEN,139.98399353027344
1557,2020-02-06,CLOSE,149.79200744628906
1558,2020-02-07,OPEN,146.11000061035156
1559,2020-02-07,CLOSE,149.61399841308594
1560,2020-02-10,OPEN,160.0
1561,2020-02-10,CLOSE,154.25599670410156
1562,2020-02-11,OPEN,153.75799560546875
1563,2020-02-11,CLOSE,154.87600708007812
1564,2020-02-12,OPEN,155.57400512695312
1565,2020-02-12,CLOSE,153.45799255371094
1566,2020-02-13,OPEN,148.3679962158203
1567,2020-02-13,CLOSE,160.8000030517578
1568,2020-02-14,OPEN,157.44400024414062
1569,2020-02-14,CLOSE,160.00599670410156
1570,2020-02-18,OPEN,168.32000732421875
1571,2020-02-18,CLOSE,171.67999267578125
1572,2020-02-19,OPEN,184.6999969482422
1573,2020-02-19,CLOSE,183.48399353027344
1574,2020-02-20,OPEN,182.38999938964844
1575,2020-02-20,CLOSE,179.8820037841797
1576,2020-02-21,OPEN,181.39599609375
1577,2020-02-21,CLOSE,180.1999969482422
1578,2020-02-24,OPEN,167.8000030517578
1579,2020-02-24,CLOSE,166.75799560546875
1580,2020-02-25,OPEN,169.8000030517578
1581,2020-02-25,CLOSE,159.98199462890625
1582,2020-02-26,OPEN,156.5
1583,2020-02-26,CLOSE,155.75999450683594
1584,2020-02-27,OPEN,146.0
1585,2020-02-27,CLOSE,135.8000030517578
1586,2020-02-28,OPEN,125.94000244140624
1587,2020-02-28,CLOSE,133.59800720214844
1588,2020-03-02,OPEN,142.2519989013672
1589,2020-03-02,CLOSE,148.7239990234375
1590,2020-03-03,OPEN,161.0
1591,2020-03-03,CLOSE,149.1020050048828
1592,2020-03-04,OPEN,152.79200744628906
1593,2020-03-04,CLOSE,149.89999389648438
1594,2020-03-05,OPEN,144.75399780273438
1595,2020-03-05,CLOSE,144.9080047607422
1596,2020-03-06,OPEN,138.0
1597,2020-03-06,CLOSE,140.6959991455078
1598,2020-03-09,OPEN,121.0780029296875
1599,2020-03-09,CLOSE,121.5999984741211
1600,2020-03-10,OPEN,131.88600158691406
1601,2020-03-10,CLOSE,129.0659942626953
1602,2020-03-11,OPEN,128.0399932861328
1603,2020-03-11,CLOSE,126.84600067138672
1604,2020-03-12,OPEN,116.1780014038086
1605,2020-03-12,CLOSE,112.11000061035156
1606,2020-03-13,OPEN,119.0
1607,2020-03-13,CLOSE,109.3239974975586
1608,2020-03-16,OPEN,93.9000015258789
1609,2020-03-16,CLOSE,89.01399993896484
1610,2020-03-17,OPEN,88.00199890136719
1611,2020-03-17,CLOSE,86.04000091552734
1612,2020-03-18,OPEN,77.80000305175781
1613,2020-03-18,CLOSE,72.24400329589844
1614,2020-03-19,OPEN,74.94000244140625
1615,2020-03-19,CLOSE,85.52799987792969
1616,2020-03-20,OPEN,87.63999938964844
1617,2020-03-20,CLOSE,85.50599670410156
1618,2020-03-23,OPEN,86.72000122070312
1619,2020-03-23,CLOSE,86.85800170898438
1620,2020-03-24,OPEN,95.45999908447266
1621,2020-03-24,CLOSE,101.0
1622,2020-03-25,OPEN,109.0500030517578
1623,2020-03-25,CLOSE,107.8499984741211
1624,2020-03-26,OPEN,109.47799682617188
1625,2020-03-26,CLOSE,105.63200378417967
1626,2020-03-27,OPEN,101.0
1627,2020-03-27,CLOSE,102.87200164794922
1628,2020-03-30,OPEN,102.052001953125
1629,2020-03-30,CLOSE,100.4260025024414
1630,2020-03-31,OPEN,100.25
1631,2020-03-31,CLOSE,104.8000030517578
1632,2020-04-01,OPEN,100.8000030517578
1633,2020-04-01,CLOSE,96.31199645996094
1634,2020-04-02,OPEN,96.20600128173828
1635,2020-04-02,CLOSE,90.8939971923828
1636,2020-04-03,OPEN,101.9000015258789
1637,2020-04-03,CLOSE,96.0019989013672
1638,2020-04-06,OPEN,102.23999786376952
1639,2020-04-06,CLOSE,103.2480010986328
1640,2020-04-07,OPEN,109.0
1641,2020-04-07,CLOSE,109.08999633789062
1642,2020-04-08,OPEN,110.83999633789062
1643,2020-04-08,CLOSE,109.76799774169922
1644,2020-04-09,OPEN,112.41799926757812
1645,2020-04-09,CLOSE,114.5999984741211
1646,2020-04-13,OPEN,118.03199768066406
1647,2020-04-13,CLOSE,130.19000244140625
1648,2020-04-14,OPEN,139.79400634765625
1649,2020-04-14,CLOSE,141.97799682617188
1650,2020-04-15,OPEN,148.39999389648438
1651,2020-04-15,CLOSE,145.96600341796875
1652,2020-04-16,OPEN,143.38800048828125
1653,2020-04-16,CLOSE,149.04200744628906
1654,2020-04-17,OPEN,154.45599365234375
1655,2020-04-17,CLOSE,150.7779998779297
1656,2020-04-20,OPEN,146.5399932861328
1657,2020-04-20,CLOSE,149.27200317382812
1658,2020-04-21,OPEN,146.0240020751953
1659,2020-04-21,CLOSE,137.343994140625
1660,2020-04-22,OPEN,140.79600524902344
1661,2020-04-22,CLOSE,146.4219970703125
1662,2020-04-23,OPEN,145.52000427246094
1663,2020-04-23,CLOSE,141.12600708007812
1664,2020-04-24,OPEN,142.16200256347656
1665,2020-04-24,CLOSE,145.02999877929688
1666,2020-04-27,OPEN,147.52200317382812
1667,2020-04-27,CLOSE,159.75
1668,2020-04-28,OPEN,159.1280059814453
1669,2020-04-28,CLOSE,153.82400512695312
1670,2020-04-29,OPEN,158.03399658203125
1671,2020-04-29,CLOSE,160.1020050048828
1672,2020-04-30,OPEN,171.03799438476562
1673,2020-04-30,CLOSE,156.37600708007812
1674,2020-05-01,OPEN,151.0
1675,2020-05-01,CLOSE,140.26400756835938
1676,2020-05-04,OPEN,140.1999969482422
1677,2020-05-04,CLOSE,152.23800659179688
1678,2020-05-05,OPEN,157.95799255371094
1679,2020-05-05,CLOSE,153.64199829101562
1680,2020-05-06,OPEN,155.3000030517578
1681,2020-05-06,CLOSE,156.51600646972656
1682,2020-05-07,OPEN,155.44200134277344
1683,2020-05-07,CLOSE,156.00799560546875
1684,2020-05-08,OPEN,158.75399780273438
1685,2020-05-08,CLOSE,163.88400268554688
1686,2020-05-11,OPEN,158.1020050048828
1687,2020-05-11,CLOSE,162.25799560546875
1688,2020-05-12,OPEN,165.39999389648438
1689,2020-05-12,CLOSE,161.8820037841797
1690,2020-05-13,OPEN,164.16600036621094
1691,2020-05-13,CLOSE,158.19200134277344
1692,2020-05-14,OPEN,156.0
1693,2020-05-14,CLOSE,160.66600036621094
1694,2020-05-15,OPEN,158.07000732421875
1695,2020-05-15,CLOSE,159.83399963378906
1696,2020-05-18,OPEN,165.55599975585938
1697,2020-05-18,CLOSE,162.7259979248047
1698,2020-05-19,OPEN,163.03399658203125
1699,2020-05-19,CLOSE,161.6020050048828
1700,2020-05-20,OPEN,164.10000610351562
1701,2020-05-20,CLOSE,163.11199951171875
1702,2020-05-21,OPEN,163.1999969482422
1703,2020-05-21,CLOSE,165.52000427246094
1704,2020-05-22,OPEN,164.4340057373047
1705,2020-05-22,CLOSE,163.37600708007812
1706,2020-05-26,OPEN,166.89999389648438
1707,2020-05-26,CLOSE,163.7740020751953
1708,2020-05-27,OPEN,164.1719970703125
1709,2020-05-27,CLOSE,164.04600524902344
1710,2020-05-28,OPEN,162.70199584960938
1711,2020-05-28,CLOSE,161.16200256347656
1712,2020-05-29,OPEN,161.75
1713,2020-05-29,CLOSE,167.0
1714,2020-06-01,OPEN,171.60000610351562
1715,2020-06-01,CLOSE,179.6199951171875
1716,2020-06-02,OPEN,178.94000244140625
1717,2020-06-02,CLOSE,176.31199645996094
1718,2020-06-03,OPEN,177.62399291992188
1719,2020-06-03,CLOSE,176.5919952392578
1720,2020-06-04,OPEN,177.9759979248047
1721,2020-06-04,CLOSE,172.87600708007812
1722,2020-06-05,OPEN,175.5679931640625
1723,2020-06-05,CLOSE,177.1320037841797
1724,2020-06-08,OPEN,183.8000030517578
1725,2020-06-08,CLOSE,189.98399353027344
1726,2020-06-09,OPEN,188.0019989013672
1727,2020-06-09,CLOSE,188.13400268554688
1728,2020-06-10,OPEN,198.37600708007807
1729,2020-06-10,CLOSE,205.00999450683597
1730,2020-06-11,OPEN,198.0399932861328
1731,2020-06-11,CLOSE,194.5679931640625
1732,2020-06-12,OPEN,196.0
1733,2020-06-12,CLOSE,187.05599975585935
1734,2020-06-15,OPEN,183.55799865722656
1735,2020-06-15,CLOSE,198.17999267578125
1736,2020-06-16,OPEN,202.3699951171875
1737,2020-06-16,CLOSE,196.42599487304688
1738,2020-06-17,OPEN,197.54200744628903
1739,2020-06-17,CLOSE,198.3580017089844
1740,2020-06-18,OPEN,200.6000061035156
1741,2020-06-18,CLOSE,200.79200744628903
1742,2020-06-19,OPEN,202.55599975585935
1743,2020-06-19,CLOSE,200.17999267578125
1744,2020-06-22,OPEN,199.9900054931641
1745,2020-06-22,CLOSE,198.86399841308597
1746,2020-06-23,OPEN,199.7760009765625
1747,2020-06-23,CLOSE,200.3560028076172
1748,2020-06-24,OPEN,198.82200622558597
1749,2020-06-24,CLOSE,192.1699981689453
1750,2020-06-25,OPEN,190.85400390625
1751,2020-06-25,CLOSE,197.1959991455078
1752,2020-06-26,OPEN,198.95599365234372
1753,2020-06-26,CLOSE,191.947998046875
1754,2020-06-29,OPEN,193.802001953125
1755,2020-06-29,CLOSE,201.8699951171875
1756,2020-06-30,OPEN,201.3000030517578
1757,2020-06-30,CLOSE,215.9620056152344
1758,2020-07-01,OPEN,216.6000061035156
1759,2020-07-01,CLOSE,223.92599487304688
1760,2020-07-02,OPEN,244.29600524902344
1761,2020-07-02,CLOSE,241.73199462890625
1762,2020-07-06,OPEN,255.33799743652344
1763,2020-07-06,CLOSE,274.3160095214844
1764,2020-07-07,OPEN,281.00201416015625
1765,2020-07-07,CLOSE,277.97198486328125
1766,2020-07-08,OPEN,281.0
1767,2020-07-08,CLOSE,273.1759948730469
1768,2020-07-09,OPEN,279.39801025390625
1769,2020-07-09,CLOSE,278.8559875488281
1770,2020-07-10,OPEN,279.20001220703125
1771,2020-07-10,CLOSE,308.92999267578125
1772,2020-07-13,OPEN,331.79998779296875
1773,2020-07-13,CLOSE,299.4119873046875
1774,2020-07-14,OPEN,311.20001220703125
1775,2020-07-14,CLOSE,303.3599853515625
1776,2020-07-15,OPEN,308.6000061035156
1777,2020-07-15,CLOSE,309.2019958496094
1778,2020-07-16,OPEN,295.4320068359375
1779,2020-07-16,CLOSE,300.12799072265625
1780,2020-07-17,OPEN,302.69000244140625
1781,2020-07-17,CLOSE,300.1679992675781
1782,2020-07-20,OPEN,303.802001953125
1783,2020-07-20,CLOSE,328.6000061035156
1784,2020-07-21,OPEN,327.9859924316406
1785,2020-07-21,CLOSE,313.6719970703125
1786,2020-07-22,OPEN,319.79998779296875
1787,2020-07-22,CLOSE,318.46600341796875
1788,2020-07-23,OPEN,335.7900085449219
1789,2020-07-23,CLOSE,302.614013671875
1790,2020-07-24,OPEN,283.2019958496094
1791,2020-07-24,CLOSE,283.3999938964844
1792,2020-07-27,OPEN,287.0
1793,2020-07-27,CLOSE,307.9200134277344
1794,2020-07-28,OPEN,300.79998779296875
1795,2020-07-28,CLOSE,295.2980041503906
1796,2020-07-29,OPEN,300.20001220703125
1797,2020-07-29,CLOSE,299.8219909667969
1798,2020-07-30,OPEN,297.6000061035156
1799,2020-07-30,CLOSE,297.4979858398437
1800,2020-07-31,OPEN,303.0
1801,2020-07-31,CLOSE,286.1520080566406
1802,2020-08-03,OPEN,289.8399963378906
1803,2020-08-03,CLOSE,297.0
1804,2020-08-04,OPEN,299.00201416015625
1805,2020-08-04,CLOSE,297.3999938964844
1806,2020-08-05,OPEN,298.5979919433594
1807,2020-08-05,CLOSE,297.0039978027344
1808,2020-08-06,OPEN,298.1659851074219
1809,2020-08-06,CLOSE,297.9159851074219
1810,2020-08-07,OPEN,299.9079895019531
1811,2020-08-07,CLOSE,290.5419921875
1812,2020-08-10,OPEN,289.6000061035156
1813,2020-08-10,CLOSE,283.7139892578125
1814,2020-08-11,OPEN,279.20001220703125
1815,2020-08-11,CLOSE,274.87799072265625
1816,2020-08-12,OPEN,294.0
1817,2020-08-12,CLOSE,310.9519958496094
1818,2020-08-13,OPEN,322.20001220703125
1819,2020-08-13,CLOSE,324.20001220703125
1820,2020-08-14,OPEN,332.9979858398437
1821,2020-08-14,CLOSE,330.1419982910156
1822,2020-08-17,OPEN,335.3999938964844
1823,2020-08-17,CLOSE,367.12799072265625
1824,2020-08-18,OPEN,379.7980041503906
1825,2020-08-18,CLOSE,377.4179992675781
1826,2020-08-19,OPEN,373.0
1827,2020-08-19,CLOSE,375.70599365234375
1828,2020-08-20,OPEN,372.135986328125
1829,2020-08-20,CLOSE,400.3659973144531
1830,2020-08-21,OPEN,408.9519958496094
1831,2020-08-21,CLOSE,409.9960021972656
1832,2020-08-24,OPEN,425.2560119628906
1833,2020-08-24,CLOSE,402.8399963378906
1834,2020-08-25,OPEN,394.9779968261719
1835,2020-08-25,CLOSE,404.6679992675781
1836,2020-08-26,OPEN,412.0
1837,2020-08-26,CLOSE,430.6340026855469
1838,2020-08-27,OPEN,436.0920104980469
1839,2020-08-27,CLOSE,447.75
1840,2020-08-28,OPEN,459.0239868164063
