Date,combined,combined,combined,negative,negative,negative,neutral,neutral,neutral,positive,positive,positive,CL=FDirection,GSPCDirection,GSPTSEDirection,IXICDirection,BTC-USDDirection,TSLADirection
,count,mean,var,count,mean,var,count,mean,var,count,mean,var,mean,mean,mean,mean,mean,mean
2022-03-01 13:00:00,4,0.134325,0.18193892916666665,4,0.07275,0.02117025,4,0.86925,0.014470250000000006,4,0.057999999999999996,0.0045520000000000005,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-01 13:15:00,2,0.27115,0.147044645,2,0.05,0.005000000000000001,2,0.866,0.035912000000000006,2,0.084,0.014112000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01 13:30:00,3,-0.6951333333333333,0.03155406333333334,3,0.2723333333333333,0.005772333333333334,3,0.7136666666666667,0.008740333333333334,3,0.014333333333333332,0.0006163333333333333,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-01 13:45:00,2,0.19515,0.07616704499999999,2,0.056,0.006272000000000001,2,0.8225,0.0630125,2,0.1215,0.0295245,0.0,2.0,0.0,2.0,2.0,0.0
2022-03-01 14:00:00,3,-0.21456666666666668,0.23689416333333335,3,0.103,0.009937000000000001,3,0.8533333333333334,0.016574333333333326,3,0.043666666666666666,0.005720333333333334,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-01 14:15:00,2,-0.172,0.042748879999999996,2,0.16999999999999998,0.011858000000000002,2,0.786,0.0021780000000000002,2,0.0445,0.0039605,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01 14:30:00,3,0.03423333333333333,0.003515763333333333,3,0.0,0.0,3,0.9873333333333333,0.00048133333333333453,3,0.012666666666666666,0.0004813333333333333,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-01 14:45:00,2,-0.8013,0.02442050000000002,2,0.386,0.021217999999999997,2,0.614,0.02121799999999999,2,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
2022-03-01 15:00:00,3,0.2937666666666667,0.006362303333333335,3,0.09633333333333334,0.011652333333333334,3,0.7103333333333334,0.06937633333333332,3,0.19400000000000003,0.024304,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01 15:15:00,2,-0.329,0.28971272,2,0.20550000000000002,0.0005445000000000005,2,0.634,0.02163199999999999,2,0.16,0.028800000000000006,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-01 15:30:00,2,-0.2997,0.17964018000000004,2,0.091,0.016562,2,0.8755,0.031000499999999986,2,0.0335,0.0022445000000000004,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-01 15:45:00,2,-0.1297,0.4412361800000001,2,0.151,0.045602,2,0.8065,0.023544500000000017,2,0.0425,0.0036125000000000007,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-01 16:00:00,2,-0.11315,0.025605845,2,0.047,0.004418,2,0.9255,0.011100500000000003,2,0.0275,0.0015125,2.0,,,,2.0,
2022-03-02 09:30:00,200,0.0106605,0.1513418054168342,200,0.076685,0.011447282185929643,200,0.842175,0.022383853643216083,200,0.08111,0.009964610954773868,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 09:45:00,3,0.4668666666666667,0.16347336333333334,3,0.03966666666666666,0.0011923333333333334,3,0.7799999999999999,0.03790000000000002,3,0.18066666666666667,0.02577633333333334,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 10:00:00,4,0.26992499999999997,0.034490942499999996,4,0.02625,0.00092025,4,0.872,0.007670000000000001,4,0.1015,0.006288333333333334,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-02 10:15:00,3,-0.25233333333333335,0.054560333333333336,3,0.09866666666666668,0.014357333333333335,3,0.8636666666666667,0.03368033333333333,3,0.037333333333333336,0.004181333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02 10:30:00,4,-0.397075,0.0408646225,4,0.2315,0.037803,4,0.7222500000000001,0.05073758333333336,4,0.04625,0.00855625,0.0,2.0,2.0,2.0,0.0,2.0
2022-03-02 10:45:00,4,-0.25884999999999997,0.11954608333333332,4,0.10425,0.00588025,4,0.8425,0.014789666666666668,4,0.05325,0.005284916666666667,0.0,2.0,2.0,0.0,2.0,0.0
2022-03-02 11:00:00,4,0.09107499999999999,0.15442361583333333,4,0.08524999999999999,0.014338250000000002,4,0.80125,0.03700891666666666,4,0.11349999999999999,0.009133666666666667,0.0,0.0,2.0,0.0,0.0,0.0
2022-03-02 11:15:00,2,0.0769,0.005222420000000001,2,0.0825,0.013612500000000001,2,0.794,0.06125000000000001,2,0.1235,0.0171125,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 11:30:00,5,0.028679999999999994,0.074605907,5,0.08,0.0136245,5,0.8408000000000001,0.0493107,5,0.0794,0.015390799999999996,2.0,0.0,2.0,0.0,0.0,2.0
2022-03-02 11:45:00,3,0.262,0.05707804,3,0.0,0.0,3,0.8536666666666667,0.029632333333333316,3,0.14633333333333334,0.029632333333333337,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-02 12:00:00,4,0.04105,0.2766720833333333,4,0.11225,0.017993583333333334,4,0.78175,0.0035489166666666694,4,0.10600000000000001,0.006543333333333334,2.0,2.0,2.0,2.0,0.0,0.0
2022-03-02 12:15:00,2,-0.064,0.008192,2,0.0405,0.0032805,2,0.9595,0.003280499999999997,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 12:30:00,3,0.45599999999999996,0.18387532,3,0.0,0.0,3,0.7966666666666667,0.026334333333333324,3,0.20333333333333334,0.02633433333333333,2.0,0.0,2.0,0.0,0.0,0.0
2022-03-02 12:45:00,2,0.07655,0.011719805000000002,2,0.025,0.0012500000000000002,2,0.942,0.006728000000000006,2,0.033,0.0021780000000000002,2.0,2.0,2.0,2.0,0.0,2.0
2022-03-02 13:00:00,4,0.201175,0.1618855225,4,0.01025,0.00042025000000000005,4,0.9430000000000001,0.012995999999999995,4,0.04675,0.008742250000000002,2.0,0.0,2.0,0.0,0.0,2.0
2022-03-02 13:15:00,4,-0.12422499999999999,0.32119112250000004,4,0.17325000000000002,0.014926250000000002,4,0.6605,0.012197666666666648,4,0.1665,0.0010776666666666669,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 13:30:00,2,0.2294,0.10524871999999999,2,0.0,0.0,2,0.9165,0.013944500000000006,2,0.0835,0.013944500000000002,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-02 13:45:00,5,0.18854,0.12930764800000003,5,0.0252,0.0031752,5,0.8974,0.004305300000000003,5,0.0774,0.0060063,2.0,2.0,2.0,2.0,0.0,0.0
2022-03-02 14:00:00,5,0.01541999999999999,0.15290030699999999,5,0.088,0.0086785,5,0.813,0.018275499999999986,5,0.0994,0.0055538,2.0,0.0,0.0,0.0,0.0,2.0
2022-03-02 14:15:00,2,0.2294,0.10524871999999999,2,0.0,0.0,2,0.9,0.01999999999999999,2,0.1,0.020000000000000004,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 14:30:00,2,0.34545000000000003,0.04407480499999999,2,0.0405,0.0032805,2,0.775,0.002312000000000004,2,0.1845,0.011100500000000003,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02 14:45:00,3,0.11333333333333334,0.038533333333333336,3,0.0,0.0,3,0.923,0.017787,3,0.077,0.017787000000000004,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 15:00:00,2,0.1307,0.36414578,2,0.1335,0.0356445,2,0.7065,0.050244499999999984,2,0.16,0.0012499999999999994,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-02 15:15:00,2,-0.0928,0.267912,2,0.065,0.008450000000000001,2,0.8205,6.050000000000072e-05,2,0.11499999999999999,0.006961999999999999,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-02 15:30:00,3,-0.021466666666666672,0.09508645333333332,3,0.09533333333333334,0.006985333333333333,3,0.8526666666666666,0.02050533333333334,3,0.052,0.008112000000000001,2.0,2.0,0.0,2.0,2.0,2.0
2022-03-02 15:45:00,4,0.020550000000000013,0.3581547233333333,4,0.09475,0.012718250000000002,4,0.7815,0.0011149999999999947,4,0.12375,0.01103225,0.0,2.0,0.0,2.0,2.0,2.0
2022-03-03 09:30:00,165,-0.045172727272727274,0.17387289687361418,165,0.08916363636363636,0.013485564523281588,165,0.8227636363636364,0.02103405964523282,165,0.08804848484848485,0.009857448854397636,0.0,2.0,2.0,2.0,0.0,0.0
2022-03-03 09:45:00,2,-0.35609999999999997,0.46870561999999993,2,0.174,0.060551999999999995,2,0.747,0.01804999999999999,2,0.079,0.012482,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-03 10:00:00,4,-0.127575,0.03062754916666666,4,0.11825,0.009925583333333333,4,0.81875,0.027295583333333335,4,0.063,0.007235999999999999,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 10:15:00,3,-0.46436666666666665,0.05636052333333333,3,0.21333333333333335,0.0007343333333333329,3,0.7866666666666666,0.0007343333333333325,3,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-03-03 10:30:00,3,-0.1625,0.31939684,3,0.229,0.021729000000000005,3,0.6030000000000001,0.042796000000000015,3,0.16766666666666666,0.011672333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 10:45:00,3,-0.09833333333333331,0.41561121333333334,3,0.06766666666666667,0.013736333333333337,3,0.8456666666666667,0.0020013333333333315,3,0.08666666666666667,0.0058583333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 11:00:00,6,-0.3268666666666667,0.2541170306666667,6,0.17033333333333334,0.030115866666666675,6,0.7606666666666667,0.04360946666666666,6,0.06883333333333334,0.003199766666666667,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-03 11:15:00,4,0.061575000000000005,0.12217978916666666,4,0.02475,0.00245025,4,0.93425,0.006468250000000002,4,0.041,0.006724000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 11:30:00,2,0.16265000000000002,0.8175368450000001,2,0.128,0.032768,2,0.752,0.00012800000000000024,2,0.12,0.0288,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-03 11:45:00,2,0.2553,0.13035618000000002,2,0.0225,0.0010125,2,0.9085,0.01674450000000001,2,0.069,0.009522000000000001,0.0,2.0,2.0,2.0,0.0,2.0
2022-03-03 12:00:00,3,0.3254,0.5456481099999999,3,0.17733333333333334,0.06895433333333333,3,0.5603333333333333,0.03905833333333333,3,0.262,0.006253000000000004,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-03 12:15:00,3,-0.09746666666666666,0.028499253333333332,3,0.09933333333333334,0.007689333333333336,3,0.8443333333333333,0.022730333333333345,3,0.05633333333333334,0.009520333333333334,2.0,2.0,2.0,2.0,0.0,2.0
2022-03-03 12:30:00,4,0.32089999999999996,0.08637181999999999,4,0.045,0.003382666666666666,4,0.759,0.02557933333333332,4,0.19599999999999998,0.02422466666666666,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 12:45:00,5,-0.55788,0.116087807,5,0.24180000000000001,0.0199632,5,0.7497999999999999,0.022420200000000005,5,0.008400000000000001,0.00035280000000000006,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-03 13:00:00,3,0.33146666666666663,0.4974103233333333,3,0.08533333333333333,0.0073103333333333345,3,0.684,0.06135099999999998,3,0.2306666666666667,0.06914633333333334,2.0,2.0,2.0,2.0,0.0,0.0
2022-03-03 13:15:00,4,-0.1539,0.06788188,4,0.1685,0.01661233333333333,4,0.718,0.011528666666666673,4,0.1135,0.006908333333333333,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-03 13:30:00,4,0.21494999999999997,0.19028893666666669,4,0.13475,0.039918249999999995,4,0.74425,0.03303225000000001,4,0.121,0.020044000000000003,0.0,2.0,2.0,2.0,0.0,0.0
2022-03-03 13:45:00,2,0.012749999999999984,0.749455245,2,0.0575,0.0066125,2,0.7615000000000001,0.030504500000000014,2,0.181,0.065522,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 14:00:00,3,0.27573333333333333,0.10166934333333333,3,0.0,0.0,3,0.8973333333333334,0.008805333333333332,3,0.10266666666666667,0.008805333333333333,0.0,2.0,0.0,2.0,0.0,0.0
2022-03-03 14:15:00,2,-0.23835,0.113621445,2,0.043,0.0036979999999999995,2,0.9570000000000001,0.003697999999999992,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-03 14:30:00,3,0.10309999999999998,0.27407343,3,0.06166666666666667,0.011408333333333333,3,0.8799999999999999,0.010825000000000008,3,0.05833333333333333,0.010208333333333333,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-03 14:45:00,2,0.1194,0.14851250000000002,2,0.108,0.023327999999999998,2,0.762,0.047432000000000016,2,0.13,0.004232,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 15:00:00,3,-0.03766666666666666,0.05966937333333333,3,0.063,0.004783000000000001,3,0.86,0.0021129999999999934,3,0.077,0.0008829999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 15:15:00,3,0.11333333333333334,0.038533333333333336,3,0.0,0.0,3,0.976,0.001728000000000001,3,0.023999999999999997,0.001728,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 15:30:00,3,0.3971,0.13674962999999998,3,0.04466666666666667,0.005985333333333335,3,0.7073333333333333,0.017502333333333328,3,0.248,0.018619000000000004,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-03 15:45:00,3,-0.2779,0.17828750999999998,3,0.218,0.033871,3,0.734,0.019039000000000007,3,0.04766666666666666,0.006816333333333332,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 09:30:00,153,-0.06768366013071896,0.16687931190230482,153,0.10812418300653594,0.016878201582387335,153,0.8089477124183007,0.02487998409012728,153,0.08292156862745098,0.011026467492260059,2.0,0.0,0.0,0.0,2.0,2.0
2022-03-04 09:45:00,3,0.34026666666666666,0.11587221333333332,3,0.0,0.0,3,0.8176666666666668,0.05400433333333332,3,0.18233333333333335,0.05400433333333335,2.0,0.0,2.0,0.0,0.0,0.0
2022-03-04 10:00:00,3,0.034099999999999984,0.09458396999999999,3,0.13366666666666668,0.004560333333333334,3,0.7436666666666666,0.011646333333333323,3,0.12333333333333334,0.0025963333333333324,0.0,2.0,2.0,2.0,0.0,2.0
2022-03-04 10:15:00,4,-0.17922500000000002,0.40309198250000006,4,0.21425,0.052984250000000004,4,0.599,0.049318666666666684,4,0.18675,0.06080891666666668,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 10:30:00,3,-0.017199999999999993,0.10213876,3,0.19299999999999998,0.002979000000000001,3,0.666,0.009661,3,0.141,0.015667,0.0,2.0,0.0,2.0,0.0,0.0
2022-03-04 10:45:00,2,0.1909,0.07288561999999998,2,0.041,0.0033620000000000004,2,0.89,0.024199999999999996,2,0.069,0.009522000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 11:00:00,4,-0.10679999999999999,0.047609979999999996,4,0.06125,0.0022335833333333335,4,0.8907499999999999,0.010346250000000003,4,0.048,0.004192666666666668,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 11:15:00,4,0.46957499999999996,0.13842488249999998,4,0.01825,0.0013322499999999999,4,0.7955,0.03783366666666666,4,0.186,0.027140666666666664,0.0,0.0,2.0,0.0,0.0,0.0
2022-03-04 11:30:00,4,0.0407,0.09716249333333332,4,0.0805,0.012696333333333332,4,0.86375,0.025500250000000002,4,0.0555,0.012321,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-04 11:45:00,4,0.1704,0.39643722,4,0.04975,0.009900250000000001,4,0.7757499999999999,0.028320916666666668,4,0.1745,0.024324333333333337,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-04 12:00:00,4,0.1467,0.046932626666666664,4,0.02225,0.00198025,4,0.89,0.01634933333333333,4,0.08775,0.012870916666666668,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 12:15:00,3,-0.38453333333333334,0.11777182333333332,3,0.10533333333333333,0.011685333333333332,3,0.868,0.022671999999999998,3,0.02666666666666667,0.0021333333333333334,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-04 12:30:00,4,-0.10387499999999998,0.14240608916666667,4,0.12575,0.024687583333333332,4,0.8415,0.023322999999999997,4,0.03275,0.004290250000000001,2.0,2.0,2.0,2.0,0.0,0.0
2022-03-04 12:45:00,2,0.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 13:00:00,2,0.09465000000000001,0.148567005,2,0.2065,0.04118449999999999,2,0.6184999999999999,0.07880449999999997,2,0.1755,0.006160500000000004,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-04 13:15:00,2,0.2202,0.09697608,2,0.0,0.0,2,0.9215,0.012324500000000004,2,0.0785,0.0123245,2.0,2.0,2.0,2.0,0.0,2.0
2022-03-04 13:30:00,3,0.08176666666666667,0.4048852433333333,3,0.18333333333333335,0.007242333333333333,3,0.638,0.008076,3,0.17866666666666667,0.02467033333333334,2.0,0.0,0.0,0.0,0.0,2.0
2022-03-04 13:45:00,4,0.2751,0.06778116666666667,4,0.0,0.0,4,0.9315,0.00380633333333334,4,0.0685,0.003806333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 14:00:00,3,-0.30619999999999997,0.28127532,3,0.09233333333333334,0.02557633333333334,3,0.9076666666666666,0.02557633333333335,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 14:15:00,2,-0.38585,0.29776044500000004,2,0.1255,0.0315005,2,0.8745,0.03150049999999999,2,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-03-04 14:30:00,3,-0.34359999999999996,0.11931088,3,0.11333333333333333,0.010162333333333332,3,0.8556666666666667,0.02045433333333334,3,0.031,0.002883,2.0,2.0,2.0,2.0,0.0,0.0
2022-03-04 14:45:00,3,0.1468,0.39172032999999995,3,0.05266666666666667,0.008321333333333333,3,0.797,0.006074999999999998,3,0.15033333333333332,0.02150633333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 15:00:00,4,-0.21867499999999998,0.5156007625,4,0.096,0.012480666666666666,4,0.767,0.04065,4,0.137,0.056708,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 15:15:00,2,-0.7083,0.023718419999999997,2,0.36250000000000004,0.013284500000000001,2,0.584,0.036449999999999996,2,0.054,0.0058319999999999995,0.0,2.0,2.0,2.0,0.0,2.0
2022-03-04 15:30:00,3,0.26353333333333334,0.20834945333333332,3,0.021666666666666667,0.0014083333333333335,3,0.8406666666666668,0.07616133333333333,3,0.13766666666666666,0.05685633333333333,2.0,2.0,2.0,2.0,0.0,2.0
2022-03-04 15:45:00,4,0.0897,0.2822609466666666,4,0.106,0.044944000000000005,4,0.7995,0.08586700000000001,4,0.0945,0.01194966666666667,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-04 16:00:00,1,0.3506,,1,0.0,,1,0.867,,1,0.133,,0.0,,,,2.0,
2022-03-07 09:30:00,314,-0.030672611464968153,0.18563579707494757,314,0.0961624203821656,0.013778705164730065,314,0.8180891719745222,0.020674292342443182,314,0.0857452229299363,0.010985378970716915,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-07 09:45:00,4,0.3025,0.15430475999999999,4,0.0585,0.004803666666666667,4,0.81,0.041025999999999986,4,0.13175,0.018828250000000005,2.0,0.0,2.0,0.0,0.0,0.0
2022-03-07 10:00:00,5,-0.05819999999999999,0.26789798,5,0.0834,0.006975799999999999,5,0.7727999999999999,0.029441700000000005,5,0.144,0.03543049999999999,2.0,0.0,2.0,0.0,0.0,0.0
2022-03-07 10:15:00,6,0.2298,0.268360608,6,0.08316666666666667,0.0027437666666666662,6,0.7378333333333332,0.009615766666666668,6,0.17899999999999996,0.0132584,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-07 10:30:00,8,-0.1555,0.3918447371428571,8,0.11325,0.019615071428571433,8,0.7865,0.032907142857142864,8,0.10025,0.012787357142857144,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 10:45:00,6,-0.12731666666666666,0.1985387216666667,6,0.10183333333333333,0.010326966666666668,6,0.8603333333333333,0.00811266666666666,6,0.03783333333333333,0.001958566666666667,2.0,2.0,2.0,0.0,2.0,0.0
2022-03-07 11:00:00,8,-0.26265,0.18413150857142857,8,0.17675,0.02304421428571429,8,0.780875,0.018718124999999995,8,0.042374999999999996,0.004305982142857142,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-07 11:15:00,6,0.02758333333333332,0.26705791366666665,6,0.10383333333333333,0.016541766666666666,6,0.7311666666666666,0.021020166666666666,6,0.16483333333333336,0.011029766666666668,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-07 11:30:00,5,-0.25102,0.05311940200000001,5,0.0876,0.0077483,5,0.8772,0.0192832,5,0.035199999999999995,0.0037276999999999996,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-07 11:45:00,4,-0.10442499999999999,0.1009794825,4,0.11725,0.01216425,4,0.8320000000000001,0.017488666666666663,4,0.05075,0.004182250000000001,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 12:00:00,6,0.040816666666666675,0.08472512966666668,6,0.03216666666666667,0.001395366666666667,6,0.9131666666666667,0.00602896666666667,6,0.05466666666666667,0.005116666666666667,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 12:15:00,7,0.18995714285714288,0.2470741461904762,7,0.05771428571428571,0.0031475714285714284,7,0.8275714285714286,0.014824285714285712,7,0.11485714285714287,0.012842142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 12:30:00,7,-0.04327142857142857,0.10321278238095238,7,0.06857142857142857,0.012786619047619045,7,0.8951428571428571,0.019064809523809526,7,0.03642857142857143,0.004417285714285714,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 12:45:00,5,0.08116,0.309281603,5,0.056400000000000006,0.006004800000000001,5,0.8134,0.014405299999999996,5,0.1302,0.021280700000000003,2.0,0.0,0.0,2.0,2.0,2.0
2022-03-07 13:00:00,5,0.029699999999999994,0.292022725,5,0.08320000000000001,0.009234699999999998,5,0.7774,0.0104933,5,0.1394,0.019937299999999995,2.0,2.0,2.0,0.0,2.0,0.0
2022-03-07 13:15:00,5,0.09148,0.20831671200000004,5,0.0512,0.0025117,5,0.868,0.010127500000000003,5,0.08080000000000001,0.0065572,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 13:30:00,7,-0.11937142857142856,0.30557607571428574,7,0.10428571428571429,0.012443238095238092,7,0.7985714285714286,0.013003952380952385,7,0.09714285714285713,0.010210476190476188,2.0,2.0,2.0,0.0,0.0,0.0
2022-03-07 13:45:00,5,0.22254000000000002,0.045709658,5,0.0216,0.0023328000000000003,5,0.9088,0.010342699999999998,5,0.0696,0.0043163,0.0,2.0,0.0,2.0,0.0,2.0
2022-03-07 14:00:00,7,-0.21064285714285713,0.15652759619047618,7,0.09657142857142856,0.009475285714285714,7,0.8541428571428572,0.01614247619047618,7,0.04928571428571428,0.002710238095238095,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-07 14:15:00,4,0.07075000000000001,0.2592179766666667,4,0.08549999999999999,0.009963,4,0.75725,0.008512916666666672,4,0.15725,0.0051589166666666676,0.0,2.0,2.0,2.0,0.0,2.0
2022-03-07 14:30:00,5,0.026160000000000006,0.290245423,5,0.0974,0.005404299999999999,5,0.7952,0.004894700000000003,5,0.10740000000000001,0.0122138,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 14:45:00,4,-0.11777499999999998,0.4548488758333333,4,0.0975,0.012685666666666666,4,0.75375,0.040834916666666665,4,0.149,0.052665333333333335,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 15:00:00,5,-0.15034,0.32298907800000004,5,0.1678,0.028880700000000002,5,0.7236,0.03438680000000001,5,0.10880000000000001,0.0062061999999999985,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 15:15:00,5,-0.06015999999999999,0.176308823,5,0.14020000000000002,0.0310337,5,0.789,0.041212,5,0.071,0.002268,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-07 15:30:00,4,0.0683,0.019103319999999997,4,0.0535,0.003827,4,0.8535,0.010173666666666662,4,0.093,0.004492,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-07 15:45:00,5,0.1259,0.15107228,5,0.031,0.002237,5,0.889,0.024532999999999992,5,0.0798,0.015426199999999998,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 16:00:00,1,0.4404,,1,0.0,,1,0.9,,1,0.1,,2.0,,,,0.0,
2022-03-08 09:30:00,159,-0.05988364779874213,0.18132909871825484,159,0.1009622641509434,0.014005188440410798,159,0.81662893081761,0.018876070296950882,159,0.08240251572327044,0.01078574834806146,2.0,0.0,2.0,0.0,2.0,0.0
2022-03-08 09:45:00,2,0.0129,0.00033282,2,0.0,0.0,2,0.966,0.0023120000000000003,2,0.034,0.0023120000000000003,2.0,2.0,2.0,2.0,2.0,2.0
2022-03-08 10:00:00,4,-0.43425,0.20019369666666667,4,0.201,0.02843666666666667,4,0.734,0.03725,4,0.06475,0.00311025,2.0,0.0,0.0,0.0,0.0,2.0
2022-03-08 10:15:00,5,0.06388000000000002,0.09285835199999999,5,0.0648,0.011317699999999998,5,0.8844,0.015733300000000002,5,0.0508,0.005851199999999999,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08 10:30:00,5,-0.18896000000000002,0.26741707299999995,5,0.0796,0.0053073,5,0.8512000000000001,0.0013416999999999986,5,0.06899999999999999,0.005012,2.0,0.0,0.0,2.0,0.0,2.0
2022-03-08 10:45:00,3,-0.0937,0.006742270000000001,3,0.07933333333333333,0.004745333333333333,3,0.856,0.015672999999999992,3,0.06466666666666666,0.003172333333333333,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-08 11:00:00,5,0.21552,0.193255387,5,0.0206,0.0021217999999999996,5,0.8274000000000001,0.038975800000000005,5,0.152,0.044682,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-08 11:15:00,3,-0.3301,0.23574150999999996,3,0.153,0.017646999999999996,3,0.7719999999999999,0.04235200000000003,3,0.075,0.008774999999999998,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-08 11:30:00,3,0.17263333333333333,0.028920803333333342,3,0.04,0.0048,3,0.86,0.025308999999999995,3,0.09999999999999999,0.009349,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08 11:45:00,4,-0.341225,0.3501772291666667,4,0.2375,0.028174333333333332,4,0.7255,0.010217000000000004,4,0.037,0.005475999999999999,2.0,0.0,2.0,0.0,0.0,2.0
2022-03-08 12:00:00,6,-0.43346666666666667,0.07068141466666668,6,0.1505,0.010334300000000001,6,0.8146666666666667,0.020053866666666663,6,0.034833333333333334,0.0029169666666666668,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-08 12:15:00,7,-0.032871428571428565,0.2016289857142857,7,0.10442857142857143,0.012628952380952381,7,0.7852857142857143,0.04015423809523808,7,0.11042857142857143,0.012971619047619046,0.0,2.0,2.0,2.0,2.0,2.0
2022-03-08 12:30:00,8,0.27137500000000003,0.2774328021428571,8,0.0625,0.004750857142857143,8,0.814625,0.00663569642857143,8,0.12287500000000001,0.01378126785714286,0.0,2.0,0.0,2.0,2.0,2.0
2022-03-08 12:45:00,3,-0.14796666666666666,0.13888560333333333,3,0.081,0.019683,3,0.8420000000000001,0.030171999999999984,3,0.07666666666666667,0.004633333333333334,0.0,2.0,0.0,2.0,2.0,2.0
2022-03-08 13:00:00,4,-0.12455,0.21272943000000002,4,0.087,0.004422,4,0.80125,0.005558916666666666,4,0.11175,0.007470916666666667,0.0,2.0,2.0,2.0,2.0,2.0
